============================================================================================================
Arguments =
	approach: mas
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 2
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_mas_result10t
	save_models: False
	seed: 2
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	alpha: 0.5
	fi_num_samples: -1
	lamb: 1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../miniimagenet_mas_result10t/miniimagenet_mas already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.7s | Train: skip eval | Valid: time=  0.6s loss=3.820, TAw acc= 16.0% | *
| Epoch  66, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.488, TAw acc= 50.2% |
| Epoch  67, time=  1.3s | Train: skip eval | Valid: time=  1.3s loss=1.632, TAw acc= 47.2% |
| Epoch  68, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.481, TAw acc= 50.2% |
| Epoch  69, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.536, TAw acc= 50.0% |
| Epoch  70, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.572, TAw acc= 49.8% | lr=5.0e-02
| Epoch  71, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.515, TAw acc= 49.8% |
| Epoch  72, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.483, TAw acc= 49.2% |
| Epoch  73, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.503, TAw acc= 50.2% |
| Epoch  74, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.580, TAw acc= 46.0% |
| Epoch  75, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.426, TAw acc= 53.2% | *
| Epoch  76, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.484, TAw acc= 51.0% |
| Epoch  77, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.401, TAw acc= 53.0% | *
| Epoch  78, time=  2.2s | Train: skip eval | Valid: time=  0.8s loss=1.455, TAw acc= 53.4% |
| Epoch  79, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.414, TAw acc= 53.4% |
| Epoch  80, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.752, TAw acc= 50.4% |
| Epoch  81, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.420, TAw acc= 54.2% |
| Epoch  82, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.514, TAw acc= 50.2% | lr=5.0e-02
| Epoch  83, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.478, TAw acc= 50.8% |
| Epoch  84, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.485, TAw acc= 51.8% |
| Epoch  85, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.587, TAw acc= 47.2% |
| Epoch  86, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.659, TAw acc= 47.0% |
| Epoch  87, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.556, TAw acc= 49.2% | lr=5.0e-02
| Epoch  88, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.484, TAw acc= 53.8% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.504, TAw acc= 50.2% |
| Epoch  90, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.579, TAw acc= 50.4% |
| Epoch  91, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.582, TAw acc= 51.4% |
| Epoch  92, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.413, TAw acc= 53.2% | lr=5.0e-02
| Epoch  93, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=1.542, TAw acc= 51.4% |
| Epoch  94, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.542, TAw acc= 52.8% |
| Epoch  95, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.490, TAw acc= 52.4% |
| Epoch  96, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.352, TAw acc= 54.6% | *
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.523, TAw acc= 51.2% |
| Epoch  98, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.590, TAw acc= 49.8% |
| Epoch  99, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.666, TAw acc= 46.4% |
| Epoch 100, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.517, TAw acc= 48.4% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.420 | TAw acc= 53.2%, forg=  0.0%| TAg acc= 53.2%, forg=  0.0% <<<
Save at ../miniimagenet_mas_result10t/miniimagenet_mas
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  2.1s | Train: skip eval | Valid: time=  0.8s loss=1.577, TAw acc= 46.6% | *
| Epoch   2, time=  2.6s | Train: skip eval | Valid: time=  0.8s loss=1.564, TAw acc= 48.8% | *
| Epoch   3, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.481, TAw acc= 48.4% | *
| Epoch   4, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.509, TAw acc= 52.2% |
| Epoch   5, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.426, TAw acc= 53.8% | *
| Epoch   6, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.458, TAw acc= 50.8% |
| Epoch   7, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.411, TAw acc= 55.0% | *
| Epoch   8, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.358, TAw acc= 57.2% | *
| Epoch   9, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.464, TAw acc= 50.0% |
| Epoch  10, time=  1.9s | Train: skip eval | Valid: time=  1.4s loss=1.434, TAw acc= 56.2% |
| Epoch  11, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.371, TAw acc= 59.2% |
| Epoch  12, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.512, TAw acc= 57.8% |
| Epoch  13, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.504, TAw acc= 55.8% | lr=5.0e-02
| Epoch  14, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.424, TAw acc= 58.6% |
| Epoch  15, time=  2.7s | Train: skip eval | Valid: time=  0.7s loss=1.380, TAw acc= 57.6% |
| Epoch  16, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.443, TAw acc= 56.2% |
| Epoch  17, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.432, TAw acc= 57.0% |
| Epoch  18, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.460, TAw acc= 55.2% | lr=5.0e-02
| Epoch  19, time=  2.4s | Train: skip eval | Valid: time=  0.8s loss=1.428, TAw acc= 54.6% |
| Epoch  20, time=  1.9s | Train: skip eval | Valid: time=  1.0s loss=1.538, TAw acc= 54.2% |
| Epoch  21, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.427, TAw acc= 54.8% |
| Epoch  22, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.499, TAw acc= 53.6% |
| Epoch  23, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=1.441, TAw acc= 56.6% | lr=5.0e-02
| Epoch  24, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.566, TAw acc= 53.4% |
| Epoch  25, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.485, TAw acc= 55.4% |
| Epoch  26, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.438, TAw acc= 56.6% |
| Epoch  27, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.461, TAw acc= 58.6% |
| Epoch  28, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.552, TAw acc= 56.2% | lr=5.0e-02
| Epoch  29, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.433, TAw acc= 55.8% |
| Epoch  30, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.481, TAw acc= 56.6% |
| Epoch  31, time=  2.0s | Train: skip eval | Valid: time=  1.1s loss=1.407, TAw acc= 57.0% |
| Epoch  32, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.396, TAw acc= 56.8% |
| Epoch  33, time=  2.0s | Train: skip eval | Valid: time=  0.4s loss=1.406, TAw acc= 57.0% | lr=5.0e-02
| Epoch  34, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.574, TAw acc= 49.4% |
| Epoch  35, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.470, TAw acc= 54.8% |
| Epoch  36, time=  2.6s | Train: skip eval | Valid: time=  0.7s loss=1.427, TAw acc= 55.6% |
| Epoch  37, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.593, TAw acc= 53.4% |
| Epoch  38, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.418, TAw acc= 58.6% | lr=5.0e-02
| Epoch  39, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.434, TAw acc= 56.0% |
| Epoch  40, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=1.398, TAw acc= 57.6% |
| Epoch  41, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.472, TAw acc= 55.2% |
| Epoch  42, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.627, TAw acc= 53.6% |
| Epoch  43, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.587, TAw acc= 53.0% | lr=5.0e-02
| Epoch  44, time=  2.0s | Train: skip eval | Valid: time=  1.1s loss=1.466, TAw acc= 55.2% |
| Epoch  45, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.390, TAw acc= 57.4% |
| Epoch  46, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.408, TAw acc= 56.6% |
| Epoch  47, time=  2.0s | Train: skip eval | Valid: time=  0.9s loss=1.458, TAw acc= 55.2% |
| Epoch  48, time=  2.0s | Train: skip eval | Valid: time=  1.4s loss=1.399, TAw acc= 56.6% | lr=5.0e-02
| Epoch  49, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.414, TAw acc= 55.8% |
| Epoch  50, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.402, TAw acc= 58.4% |
| Epoch  51, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.433, TAw acc= 56.8% |
| Epoch  52, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.416, TAw acc= 57.8% |
| Epoch  53, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=1.416, TAw acc= 57.6% | lr=5.0e-02
| Epoch  54, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.391, TAw acc= 55.4% |
| Epoch  55, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.549, TAw acc= 52.8% |
| Epoch  56, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.363, TAw acc= 58.4% |
| Epoch  57, time=  2.7s | Train: skip eval | Valid: time=  0.8s loss=1.550, TAw acc= 53.6% |
| Epoch  58, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.397, TAw acc= 55.8% | lr=5.0e-02
| Epoch  59, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.471, TAw acc= 55.6% |
| Epoch  60, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.462, TAw acc= 56.4% |
| Epoch  61, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.463, TAw acc= 56.2% |
| Epoch  62, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.554, TAw acc= 53.8% |
| Epoch  63, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.534, TAw acc= 54.8% | lr=5.0e-02
| Epoch  64, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.401, TAw acc= 55.2% |
| Epoch  65, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.381, TAw acc= 58.4% |
| Epoch  66, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=1.452, TAw acc= 55.6% |
| Epoch  67, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.580, TAw acc= 53.2% |
| Epoch  68, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.410, TAw acc= 57.6% | lr=5.0e-02
| Epoch  69, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.483, TAw acc= 55.0% |
| Epoch  70, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.369, TAw acc= 58.6% |
| Epoch  71, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.397, TAw acc= 56.8% |
| Epoch  72, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.418, TAw acc= 56.8% |
| Epoch  73, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.448, TAw acc= 57.2% | lr=5.0e-02
| Epoch  74, time=  1.9s | Train: skip eval | Valid: time=  1.3s loss=1.522, TAw acc= 52.0% |
| Epoch  75, time=  2.1s | Train: skip eval | Valid: time=  0.8s loss=1.549, TAw acc= 51.0% |
| Epoch  76, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=1.507, TAw acc= 54.4% |
| Epoch  77, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.451, TAw acc= 55.0% |
| Epoch  78, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.328, TAw acc= 59.6% | *
| Epoch  79, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.509, TAw acc= 55.6% |
| Epoch  80, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.406, TAw acc= 60.0% |
| Epoch  81, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.403, TAw acc= 58.6% |
| Epoch  82, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.399, TAw acc= 58.8% |
| Epoch  83, time=  2.7s | Train: skip eval | Valid: time=  0.5s loss=1.457, TAw acc= 56.8% | lr=5.0e-02
| Epoch  84, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.546, TAw acc= 52.0% |
| Epoch  85, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=1.426, TAw acc= 56.8% |
| Epoch  86, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.447, TAw acc= 57.2% |
| Epoch  87, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.523, TAw acc= 55.0% |
| Epoch  88, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.528, TAw acc= 53.6% | lr=5.0e-02
| Epoch  89, time=  2.1s | Train: skip eval | Valid: time=  0.8s loss=1.356, TAw acc= 58.6% |
| Epoch  90, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.389, TAw acc= 59.4% |
| Epoch  91, time=  1.8s | Train: skip eval | Valid: time=  1.5s loss=1.495, TAw acc= 56.4% |
| Epoch  92, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.519, TAw acc= 54.4% |
| Epoch  93, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.422, TAw acc= 59.4% | lr=5.0e-02
| Epoch  94, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.391, TAw acc= 59.6% |
| Epoch  95, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.371, TAw acc= 59.8% |
| Epoch  96, time=  2.7s | Train: skip eval | Valid: time=  0.5s loss=1.447, TAw acc= 57.6% |
| Epoch  97, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.349, TAw acc= 60.8% |
| Epoch  98, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.662, TAw acc= 54.2% | lr=5.0e-02
| Epoch  99, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.457, TAw acc= 57.4% |
| Epoch 100, time=  2.6s | Train: skip eval | Valid: time=  0.4s loss=1.492, TAw acc= 56.8% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=2.005 | TAw acc= 34.2%, forg= 19.0%| TAg acc= 20.1%, forg= 33.1% <<<
>>> Test on task  1 : loss=1.231 | TAw acc= 59.8%, forg=  0.0%| TAg acc= 50.5%, forg=  0.0% <<<
Save at ../miniimagenet_mas_result10t/miniimagenet_mas
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.243, TAw acc= 58.4% | *
| Epoch   2, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.194, TAw acc= 61.8% | *
| Epoch   3, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.154, TAw acc= 62.4% | *
| Epoch   4, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.202, TAw acc= 61.2% |
| Epoch   5, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.160, TAw acc= 63.6% |
| Epoch   6, time=  2.1s | Train: skip eval | Valid: time=  1.0s loss=1.096, TAw acc= 65.2% | *
| Epoch   7, time=  1.7s | Train: skip eval | Valid: time=  0.9s loss=1.099, TAw acc= 68.4% |
| Epoch   8, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.234, TAw acc= 60.6% |
| Epoch   9, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.076, TAw acc= 66.6% | *
| Epoch  10, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.098, TAw acc= 68.2% |
| Epoch  11, time=  1.9s | Train: skip eval | Valid: time=  1.5s loss=1.067, TAw acc= 68.6% | *
| Epoch  12, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.096, TAw acc= 67.4% |
| Epoch  13, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.198, TAw acc= 63.8% |
| Epoch  14, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.190, TAw acc= 64.8% |
| Epoch  15, time=  1.9s | Train: skip eval | Valid: time=  1.7s loss=1.143, TAw acc= 66.8% |
| Epoch  16, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.111, TAw acc= 66.8% | lr=5.0e-02
| Epoch  17, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.289, TAw acc= 58.8% |
| Epoch  18, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.142, TAw acc= 66.0% |
| Epoch  19, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.093, TAw acc= 67.8% |
| Epoch  20, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.134, TAw acc= 64.6% |
