============================================================================================================
Arguments =
	approach: ewc
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 2
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_ewc_result10t
	save_models: False
	seed: 12
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	alpha: 0.5
	fi_num_samples: -1
	fi_sampling_type: max_pred
	lamb: 5000
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../miniimagenet_ewc_result10t/miniimagenet_ewc already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.9s | Train: skip eval | Valid: time=  0.5s loss=5.048, TAw acc= 15.4% | *
| Epoch  32, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.552, TAw acc= 49.8% |
| Epoch  33, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.556, TAw acc= 47.0% |
| Epoch  34, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.540, TAw acc= 49.0% | *
| Epoch  35, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.464, TAw acc= 51.6% | *
| Epoch  36, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.553, TAw acc= 49.8% |
| Epoch  37, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.480, TAw acc= 49.6% |
| Epoch  38, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.452, TAw acc= 51.0% | *
| Epoch  39, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.476, TAw acc= 50.0% |
| Epoch  40, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.584, TAw acc= 46.2% |
| Epoch  41, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.458, TAw acc= 50.2% |
| Epoch  42, time=  2.5s | Train: skip eval | Valid: time=  0.8s loss=1.668, TAw acc= 51.0% |
| Epoch  43, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.350, TAw acc= 55.2% | *
| Epoch  44, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.438, TAw acc= 53.4% |
| Epoch  45, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.413, TAw acc= 54.0% |
| Epoch  46, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.575, TAw acc= 50.6% |
| Epoch  47, time=  1.3s | Train: skip eval | Valid: time=  0.9s loss=1.364, TAw acc= 55.2% |
| Epoch  48, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.394, TAw acc= 55.6% | lr=5.0e-02
| Epoch  49, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.442, TAw acc= 51.4% |
| Epoch  50, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.500, TAw acc= 50.8% |
| Epoch  51, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.339, TAw acc= 55.6% | *
| Epoch  52, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.380, TAw acc= 56.2% |
| Epoch  53, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.380, TAw acc= 56.2% |
| Epoch  54, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.358, TAw acc= 59.2% |
| Epoch  55, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.359, TAw acc= 57.8% |
| Epoch  56, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.409, TAw acc= 51.6% | lr=5.0e-02
| Epoch  57, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.374, TAw acc= 56.0% |
| Epoch  58, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.528, TAw acc= 51.4% |
| Epoch  59, time=  1.3s | Train: skip eval | Valid: time=  1.3s loss=1.391, TAw acc= 53.4% |
| Epoch  60, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.388, TAw acc= 53.2% |
| Epoch  61, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.394, TAw acc= 54.0% | lr=5.0e-02
| Epoch  62, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.415, TAw acc= 55.4% |
| Epoch  63, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.546, TAw acc= 51.4% |
| Epoch  64, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.529, TAw acc= 51.6% |
| Epoch  65, time=  2.1s | Train: skip eval | Valid: time=  0.4s loss=1.460, TAw acc= 54.4% |
| Epoch  66, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.470, TAw acc= 50.6% | lr=5.0e-02
| Epoch  67, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.489, TAw acc= 52.8% |
| Epoch  68, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.363, TAw acc= 56.0% |
| Epoch  69, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.460, TAw acc= 52.0% |
| Epoch  70, time=  1.1s | Train: skip eval | Valid: time=  0.4s loss=1.371, TAw acc= 56.4% |
| Epoch  71, time=  1.1s | Train: skip eval | Valid: time=  0.5s loss=1.418, TAw acc= 52.4% | lr=5.0e-02
| Epoch  72, time=  1.2s | Train: skip eval | Valid: time=  0.4s loss=1.476, TAw acc= 51.6% |
| Epoch  73, time=  1.1s | Train: skip eval | Valid: time=  0.5s loss=1.430, TAw acc= 55.8% |
| Epoch  74, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.321, TAw acc= 57.2% | *
| Epoch  75, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.474, TAw acc= 54.0% |
| Epoch  76, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.599, TAw acc= 48.6% |
| Epoch  77, time=  1.3s | Train: skip eval | Valid: time=  1.0s loss=1.444, TAw acc= 52.0% |
| Epoch  78, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.511, TAw acc= 50.4% |
| Epoch  79, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.387, TAw acc= 54.6% | lr=5.0e-02
| Epoch  80, time=  1.2s | Train: skip eval | Valid: time=  0.4s loss=1.531, TAw acc= 52.4% |
| Epoch  81, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.415, TAw acc= 53.6% |
| Epoch  82, time=  1.2s | Train: skip eval | Valid: time=  0.7s loss=1.433, TAw acc= 53.4% |
| Epoch  83, time=  1.3s | Train: skip eval | Valid: time=  1.1s loss=1.460, TAw acc= 54.0% |
| Epoch  84, time=  1.3s | Train: skip eval | Valid: time=  0.4s loss=1.406, TAw acc= 59.2% | lr=5.0e-02
| Epoch  85, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.325, TAw acc= 59.6% |
| Epoch  86, time=  1.2s | Train: skip eval | Valid: time=  0.4s loss=1.362, TAw acc= 56.0% |
| Epoch  87, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.330, TAw acc= 58.6% |
| Epoch  88, time=  1.2s | Train: skip eval | Valid: time=  0.4s loss=1.482, TAw acc= 54.4% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.367, TAw acc= 56.4% | lr=5.0e-02
| Epoch  90, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.476, TAw acc= 52.4% |
| Epoch  91, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.495, TAw acc= 53.2% |
| Epoch  92, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.440, TAw acc= 56.2% |
| Epoch  93, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.346, TAw acc= 57.8% |
| Epoch  94, time=  1.2s | Train: skip eval | Valid: time=  0.5s loss=1.431, TAw acc= 53.2% | lr=5.0e-02
| Epoch  95, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.463, TAw acc= 53.4% |
| Epoch  96, time=  1.4s | Train: skip eval | Valid: time=  0.4s loss=1.490, TAw acc= 53.8% |
| Epoch  97, time=  1.2s | Train: skip eval | Valid: time=  0.4s loss=1.422, TAw acc= 55.6% |
| Epoch  98, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.454, TAw acc= 53.4% |
| Epoch  99, time=  1.2s | Train: skip eval | Valid: time=  0.6s loss=1.414, TAw acc= 56.0% | lr=5.0e-02
| Epoch 100, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.448, TAw acc= 56.8% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.266 | TAw acc= 57.7%, forg=  0.0%| TAg acc= 57.7%, forg=  0.0% <<<
Save at ../miniimagenet_ewc_result10t/miniimagenet_ewc
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.600, TAw acc= 47.2% | *
| Epoch   2, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.322, TAw acc= 57.4% | *
| Epoch   3, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.310, TAw acc= 58.4% | *
| Epoch   4, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.337, TAw acc= 58.2% |
| Epoch   5, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.231, TAw acc= 60.8% | *
| Epoch   6, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.338, TAw acc= 59.4% |
| Epoch   7, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.175, TAw acc= 61.8% | *
| Epoch   8, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.218, TAw acc= 60.4% |
| Epoch   9, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.237, TAw acc= 62.4% |
| Epoch  10, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.630, TAw acc= 56.0% |
| Epoch  11, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.170, TAw acc= 65.8% | *
| Epoch  12, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.279, TAw acc= 62.8% |
| Epoch  13, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.351, TAw acc= 59.8% |
| Epoch  14, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.298, TAw acc= 59.2% |
| Epoch  15, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.329, TAw acc= 59.0% |
| Epoch  16, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.281, TAw acc= 61.0% | lr=5.0e-02
| Epoch  17, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.329, TAw acc= 57.8% |
| Epoch  18, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.215, TAw acc= 61.8% |
| Epoch  19, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.175, TAw acc= 64.0% |
| Epoch  20, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.389, TAw acc= 58.2% |
| Epoch  21, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.385, TAw acc= 58.4% | lr=5.0e-02
| Epoch  22, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.211, TAw acc= 63.2% |
| Epoch  23, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.211, TAw acc= 64.0% |
| Epoch  24, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.528, TAw acc= 57.0% |
| Epoch  25, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.251, TAw acc= 62.8% |
| Epoch  26, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.249, TAw acc= 62.8% | lr=5.0e-02
| Epoch  27, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.264, TAw acc= 63.4% |
| Epoch  28, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.270, TAw acc= 60.8% |
| Epoch  29, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.224, TAw acc= 62.6% |
| Epoch  30, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=1.239, TAw acc= 61.8% |
| Epoch  31, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.292, TAw acc= 61.6% | lr=5.0e-02
| Epoch  32, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.164, TAw acc= 65.0% | *
| Epoch  33, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.294, TAw acc= 61.6% |
| Epoch  34, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.229, TAw acc= 62.0% |
| Epoch  35, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.264, TAw acc= 58.6% |
| Epoch  36, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.258, TAw acc= 61.4% |
| Epoch  37, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.244, TAw acc= 60.0% | lr=5.0e-02
| Epoch  38, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.333, TAw acc= 57.0% |
| Epoch  39, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.184, TAw acc= 63.2% |
| Epoch  40, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.265, TAw acc= 62.2% |
| Epoch  41, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.173, TAw acc= 66.0% |
| Epoch  42, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.288, TAw acc= 62.2% | lr=5.0e-02
| Epoch  43, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.191, TAw acc= 65.0% |
| Epoch  44, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.354, TAw acc= 61.2% |
| Epoch  45, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.236, TAw acc= 63.8% |
| Epoch  46, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.258, TAw acc= 63.6% |
| Epoch  47, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.391, TAw acc= 60.2% | lr=5.0e-02
| Epoch  48, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.208, TAw acc= 63.6% |
| Epoch  49, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.370, TAw acc= 60.2% |
| Epoch  50, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.218, TAw acc= 62.6% |
| Epoch  51, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.148, TAw acc= 65.4% | *
| Epoch  52, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.151, TAw acc= 65.6% |
| Epoch  53, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.156, TAw acc= 67.0% |
| Epoch  54, time=  1.8s | Train: skip eval | Valid: time=  1.1s loss=1.244, TAw acc= 62.0% |
| Epoch  55, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.368, TAw acc= 59.0% |
| Epoch  56, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.242, TAw acc= 62.0% | lr=5.0e-02
| Epoch  57, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.351, TAw acc= 60.2% |
| Epoch  58, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.287, TAw acc= 59.0% |
| Epoch  59, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.207, TAw acc= 64.4% |
| Epoch  60, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.258, TAw acc= 62.8% |
| Epoch  61, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.285, TAw acc= 62.8% | lr=5.0e-02
| Epoch  62, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.487, TAw acc= 56.0% |
| Epoch  63, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.921, TAw acc= 52.6% |
| Epoch  64, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.206, TAw acc= 62.2% |
| Epoch  65, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.328, TAw acc= 62.0% |
| Epoch  66, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.254, TAw acc= 63.4% | lr=5.0e-02
| Epoch  67, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.174, TAw acc= 66.2% |
| Epoch  68, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.255, TAw acc= 60.2% |
| Epoch  69, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.163, TAw acc= 66.2% |
| Epoch  70, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.366, TAw acc= 58.6% |
| Epoch  71, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.341, TAw acc= 61.4% | lr=5.0e-02
| Epoch  72, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.242, TAw acc= 63.6% |
| Epoch  73, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.162, TAw acc= 67.6% |
| Epoch  74, time=  1.7s | Train: skip eval | Valid: time=  1.1s loss=1.418, TAw acc= 57.8% |
| Epoch  75, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.320, TAw acc= 62.2% |
| Epoch  76, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.297, TAw acc= 62.8% | lr=5.0e-02
| Epoch  77, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.402, TAw acc= 57.6% |
| Epoch  78, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.253, TAw acc= 63.0% |
| Epoch  79, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.466, TAw acc= 56.4% |
| Epoch  80, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.393, TAw acc= 58.8% |
| Epoch  81, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.260, TAw acc= 62.2% | lr=5.0e-02
| Epoch  82, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.260, TAw acc= 61.4% |
| Epoch  83, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.191, TAw acc= 65.2% |
| Epoch  84, time=  1.6s | Train: skip eval | Valid: time=  0.9s loss=1.219, TAw acc= 61.4% |
| Epoch  85, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.127, TAw acc= 67.0% | *
| Epoch  86, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.179, TAw acc= 65.4% |
| Epoch  87, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.195, TAw acc= 63.8% |
| Epoch  88, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.146, TAw acc= 68.2% |
| Epoch  89, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.345, TAw acc= 60.2% |
| Epoch  90, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.277, TAw acc= 63.2% | lr=5.0e-02
| Epoch  91, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.292, TAw acc= 60.8% |
| Epoch  92, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.179, TAw acc= 65.8% |
| Epoch  93, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.453, TAw acc= 59.6% |
| Epoch  94, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.231, TAw acc= 64.6% |
| Epoch  95, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.433, TAw acc= 60.0% | lr=5.0e-02
| Epoch  96, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.442, TAw acc= 59.6% |
| Epoch  97, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.510, TAw acc= 58.2% |
| Epoch  98, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.409, TAw acc= 60.0% |
| Epoch  99, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.450, TAw acc= 56.0% |
| Epoch 100, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.282, TAw acc= 64.2% | lr=5.0e-02
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.594 | TAw acc= 45.7%, forg= 12.0%| TAg acc= 25.5%, forg= 32.2% <<<
>>> Test on task  1 : loss=1.094 | TAw acc= 63.4%, forg=  0.0%| TAg acc= 54.9%, forg=  0.0% <<<
Save at ../miniimagenet_ewc_result10t/miniimagenet_ewc
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.790, TAw acc= 42.4% | *
| Epoch   2, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.674, TAw acc= 46.2% | *
| Epoch   3, time=  1.9s | Train: skip eval | Valid: time=  0.4s loss=1.632, TAw acc= 45.2% | *
| Epoch   4, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.700, TAw acc= 44.6% |
| Epoch   5, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.741, TAw acc= 44.6% |
| Epoch   6, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.684, TAw acc= 48.4% |
| Epoch   7, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.669, TAw acc= 48.0% |
| Epoch   8, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.717, TAw acc= 49.0% | lr=5.0e-02
| Epoch   9, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.712, TAw acc= 44.0% |
| Epoch  10, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.558, TAw acc= 50.8% | *
| Epoch  11, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.813, TAw acc= 43.4% |
| Epoch  12, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.644, TAw acc= 46.4% |
| Epoch  13, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.619, TAw acc= 49.0% |
| Epoch  14, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.622, TAw acc= 48.2% |
| Epoch  15, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.630, TAw acc= 51.2% | lr=5.0e-02
| Epoch  16, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.840, TAw acc= 45.4% |
| Epoch  17, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.676, TAw acc= 46.6% |
| Epoch  18, time=  1.8s | Train: skip eval | Valid: time=  0.9s loss=1.588, TAw acc= 52.6% |
| Epoch  19, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.618, TAw acc= 49.6% |
