============================================================================================================
Arguments =
	approach: icarl
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 5
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_icarl_result10t
	save_models: False
	seed: 12345
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	lamb: 1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 50
============================================================================================================
WARNING: ../miniimagenet_icarl_result10t/miniimagenet_icarl already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=2.180, TAw acc= 26.0% | *
| Epoch  28, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.376, TAw acc= 54.6% | *
| Epoch  29, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.400, TAw acc= 52.6% |
| Epoch  30, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.387, TAw acc= 52.8% |
| Epoch  31, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.503, TAw acc= 46.4% |
| Epoch  32, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.398, TAw acc= 54.6% |
| Epoch  33, time=  1.4s | Train: skip eval | Valid: time=  1.8s loss=1.382, TAw acc= 54.0% | lr=5.0e-02
| Epoch  34, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.388, TAw acc= 53.8% |
| Epoch  35, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.455, TAw acc= 52.4% |
| Epoch  36, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.415, TAw acc= 50.4% |
| Epoch  37, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.419, TAw acc= 52.4% |
| Epoch  38, time=  1.7s | Train: skip eval | Valid: time=  1.1s loss=1.643, TAw acc= 43.8% | lr=5.0e-02
| Epoch  39, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.417, TAw acc= 51.0% |
| Epoch  40, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.411, TAw acc= 53.6% |
| Epoch  41, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.396, TAw acc= 54.2% |
| Epoch  42, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.340, TAw acc= 54.2% | *
| Epoch  43, time=  1.5s | Train: skip eval | Valid: time=  1.9s loss=1.321, TAw acc= 55.4% | *
| Epoch  44, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.322, TAw acc= 56.4% |
| Epoch  45, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.449, TAw acc= 55.6% |
| Epoch  46, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.362, TAw acc= 56.0% |
| Epoch  47, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.351, TAw acc= 54.8% |
| Epoch  48, time=  1.5s | Train: skip eval | Valid: time=  1.2s loss=1.351, TAw acc= 51.8% | lr=5.0e-02
| Epoch  49, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.390, TAw acc= 54.0% |
| Epoch  50, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.473, TAw acc= 51.2% |
| Epoch  51, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.345, TAw acc= 54.8% |
| Epoch  52, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.400, TAw acc= 53.2% |
| Epoch  53, time=  1.3s | Train: skip eval | Valid: time=  1.4s loss=1.382, TAw acc= 54.0% | lr=5.0e-02
| Epoch  54, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.421, TAw acc= 53.0% |
| Epoch  55, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.346, TAw acc= 55.2% |
| Epoch  56, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.358, TAw acc= 52.2% |
| Epoch  57, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.445, TAw acc= 51.8% |
| Epoch  58, time=  1.5s | Train: skip eval | Valid: time=  1.3s loss=1.406, TAw acc= 54.6% | lr=5.0e-02
| Epoch  59, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.396, TAw acc= 53.0% |
| Epoch  60, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.394, TAw acc= 51.8% |
| Epoch  61, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.311, TAw acc= 55.8% | *
| Epoch  62, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.364, TAw acc= 53.6% |
| Epoch  63, time=  1.5s | Train: skip eval | Valid: time=  1.3s loss=1.389, TAw acc= 54.0% |
| Epoch  64, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.273, TAw acc= 58.0% | *
| Epoch  65, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.495, TAw acc= 50.8% |
| Epoch  66, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.370, TAw acc= 56.0% |
| Epoch  67, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.360, TAw acc= 55.4% |
| Epoch  68, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.305, TAw acc= 58.2% |
| Epoch  69, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=1.384, TAw acc= 53.6% | lr=5.0e-02
| Epoch  70, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.360, TAw acc= 55.8% |
| Epoch  71, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.399, TAw acc= 54.6% |
| Epoch  72, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.344, TAw acc= 54.8% |
| Epoch  73, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.347, TAw acc= 57.6% |
| Epoch  74, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.314, TAw acc= 56.4% | lr=5.0e-02
| Epoch  75, time=  1.5s | Train: skip eval | Valid: time=  0.8s loss=1.307, TAw acc= 57.6% |
| Epoch  76, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.429, TAw acc= 53.8% |
| Epoch  77, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.304, TAw acc= 55.2% |
| Epoch  78, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.390, TAw acc= 54.8% |
| Epoch  79, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=1.442, TAw acc= 54.0% | lr=5.0e-02
| Epoch  80, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.356, TAw acc= 55.0% |
| Epoch  81, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.379, TAw acc= 55.4% |
| Epoch  82, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.333, TAw acc= 56.0% |
| Epoch  83, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.324, TAw acc= 56.4% |
| Epoch  84, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=1.311, TAw acc= 58.0% | lr=5.0e-02
| Epoch  85, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.339, TAw acc= 56.4% |
| Epoch  86, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.313, TAw acc= 57.8% |
| Epoch  87, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.362, TAw acc= 56.4% |
| Epoch  88, time=  1.6s | Train: skip eval | Valid: time=  1.3s loss=1.354, TAw acc= 55.4% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.9s loss=1.373, TAw acc= 56.4% | lr=5.0e-02
| Epoch  90, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.343, TAw acc= 56.2% |
| Epoch  91, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.283, TAw acc= 58.2% |
| Epoch  92, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.384, TAw acc= 55.4% |
| Epoch  93, time=  1.4s | Train: skip eval | Valid: time=  1.4s loss=1.374, TAw acc= 53.0% |
| Epoch  94, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.473, TAw acc= 52.6% | lr=5.0e-02
| Epoch  95, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.470, TAw acc= 52.6% |
| Epoch  96, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.410, TAw acc= 54.4% |
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.336, TAw acc= 54.8% |
| Epoch  98, time=  1.4s | Train: skip eval | Valid: time=  1.5s loss=1.316, TAw acc= 56.0% |
| Epoch  99, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.324, TAw acc= 54.4% | lr=5.0e-02
| Epoch 100, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.404, TAw acc= 52.8% |
| Selected 500 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.249 | TAw acc= 58.8%, forg=  0.0%| TAg acc= 58.8%, forg=  0.0% <<<
Save at ../miniimagenet_icarl_result10t/miniimagenet_icarl
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=7.155, TAw acc= 39.0% | *
| Epoch   2, time=  2.1s | Train: skip eval | Valid: time=  1.1s loss=7.005, TAw acc= 47.0% | *
| Epoch   3, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=7.047, TAw acc= 43.8% |
| Epoch   4, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.997, TAw acc= 48.6% | *
| Epoch   5, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=7.023, TAw acc= 46.6% |
| Epoch   6, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=6.940, TAw acc= 52.0% | *
| Epoch   7, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=6.968, TAw acc= 48.4% |
| Epoch   8, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.961, TAw acc= 49.2% |
| Epoch   9, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.953, TAw acc= 48.2% |
| Epoch  10, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.812, TAw acc= 51.4% | *
| Epoch  11, time=  1.7s | Train: skip eval | Valid: time=  1.0s loss=6.974, TAw acc= 50.0% |
| Epoch  12, time=  1.7s | Train: skip eval | Valid: time=  0.9s loss=6.856, TAw acc= 50.4% |
| Epoch  13, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.927, TAw acc= 51.4% |
| Epoch  14, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=6.877, TAw acc= 51.8% |
| Epoch  15, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.921, TAw acc= 49.6% | lr=5.0e-02
| Epoch  16, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=6.986, TAw acc= 49.4% |
| Epoch  17, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=6.845, TAw acc= 50.8% |
| Epoch  18, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.841, TAw acc= 53.6% |
| Epoch  19, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.900, TAw acc= 49.8% |
| Epoch  20, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.891, TAw acc= 50.4% | lr=5.0e-02
| Epoch  21, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.864, TAw acc= 49.2% |
| Epoch  22, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=6.831, TAw acc= 52.4% |
| Epoch  23, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=6.903, TAw acc= 51.2% |
| Epoch  24, time=  1.8s | Train: skip eval | Valid: time=  1.2s loss=6.930, TAw acc= 50.0% |
| Epoch  25, time=  1.8s | Train: skip eval | Valid: time=  1.0s loss=6.867, TAw acc= 52.8% | lr=5.0e-02
| Epoch  26, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=6.962, TAw acc= 50.2% |
| Epoch  27, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.864, TAw acc= 50.8% |
| Epoch  28, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.847, TAw acc= 50.6% |
| Epoch  29, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=6.894, TAw acc= 50.4% |
| Epoch  30, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=6.949, TAw acc= 50.2% | lr=5.0e-02
| Epoch  31, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.920, TAw acc= 50.0% |
| Epoch  32, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.897, TAw acc= 50.8% |
| Epoch  33, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=6.886, TAw acc= 52.6% |
| Epoch  34, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=6.890, TAw acc= 54.0% |
| Epoch  35, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.875, TAw acc= 49.6% | lr=5.0e-02
| Epoch  36, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=7.020, TAw acc= 50.8% |
| Epoch  37, time=  1.9s | Train: skip eval | Valid: time=  0.9s loss=6.813, TAw acc= 51.2% |
| Epoch  38, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.957, TAw acc= 50.8% |
| Epoch  39, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=6.880, TAw acc= 50.6% |
| Epoch  40, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.833, TAw acc= 49.6% | lr=5.0e-02
| Epoch  41, time=  2.8s | Train: skip eval | Valid: time=  0.6s loss=6.858, TAw acc= 49.4% |
| Epoch  42, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.899, TAw acc= 52.0% |
| Epoch  43, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.974, TAw acc= 50.8% |
| Epoch  44, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.875, TAw acc= 52.8% |
| Epoch  45, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.924, TAw acc= 48.6% | lr=5.0e-02
| Epoch  46, time=  2.7s | Train: skip eval | Valid: time=  0.7s loss=6.901, TAw acc= 50.8% |
| Epoch  47, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=7.048, TAw acc= 48.8% |
| Epoch  48, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=6.897, TAw acc= 52.0% |
| Epoch  49, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.838, TAw acc= 53.8% |
| Epoch  50, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=6.858, TAw acc= 52.8% | lr=5.0e-02
| Epoch  51, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=6.865, TAw acc= 51.8% |
| Epoch  52, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=6.854, TAw acc= 52.6% |
| Epoch  53, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=6.904, TAw acc= 50.8% |
| Epoch  54, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.951, TAw acc= 50.2% |
| Epoch  55, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.837, TAw acc= 52.4% | lr=5.0e-02
| Epoch  56, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.924, TAw acc= 49.2% |
| Epoch  57, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.925, TAw acc= 52.2% |
| Epoch  58, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=7.109, TAw acc= 47.8% |
| Epoch  59, time=  2.6s | Train: skip eval | Valid: time=  0.6s loss=6.918, TAw acc= 54.0% |
| Epoch  60, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=6.865, TAw acc= 51.2% | lr=5.0e-02
| Epoch  61, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.855, TAw acc= 49.6% |
| Epoch  62, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=6.929, TAw acc= 52.6% |
| Epoch  63, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=6.883, TAw acc= 52.4% |
| Epoch  64, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=7.001, TAw acc= 48.4% |
| Epoch  65, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.926, TAw acc= 50.8% | lr=5.0e-02
| Epoch  66, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=6.813, TAw acc= 52.6% |
| Epoch  67, time=  1.8s | Train: skip eval | Valid: time=  1.3s loss=6.797, TAw acc= 54.4% | *
| Epoch  68, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.802, TAw acc= 53.4% |
| Epoch  69, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.908, TAw acc= 50.4% |
| Epoch  70, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.880, TAw acc= 51.0% |
| Epoch  71, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=6.903, TAw acc= 51.0% |
| Epoch  72, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=6.857, TAw acc= 53.4% | lr=5.0e-02
| Epoch  73, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.948, TAw acc= 51.4% |
| Epoch  74, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.763, TAw acc= 55.0% | *
| Epoch  75, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=6.895, TAw acc= 50.2% |
| Epoch  76, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=6.857, TAw acc= 51.4% |
| Epoch  77, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.882, TAw acc= 50.8% |
| Epoch  78, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=6.897, TAw acc= 50.8% |
| Epoch  79, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=6.919, TAw acc= 52.2% | lr=5.0e-02
| Epoch  80, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.943, TAw acc= 49.4% |
| Epoch  81, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=6.826, TAw acc= 52.6% |
| Epoch  82, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.827, TAw acc= 52.2% |
| Epoch  83, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=6.790, TAw acc= 51.8% |
| Epoch  84, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=6.780, TAw acc= 55.0% | lr=5.0e-02
| Epoch  85, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.861, TAw acc= 52.8% |
| Epoch  86, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=6.878, TAw acc= 54.8% |
| Epoch  87, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=6.886, TAw acc= 50.8% |
| Epoch  88, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.837, TAw acc= 53.0% |
| Epoch  89, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.912, TAw acc= 50.0% | lr=5.0e-02
| Epoch  90, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=6.800, TAw acc= 53.4% |
| Epoch  91, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.835, TAw acc= 50.8% |
| Epoch  92, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=6.809, TAw acc= 52.0% |
| Epoch  93, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=6.835, TAw acc= 53.0% |
| Epoch  94, time=  1.9s | Train: skip eval | Valid: time=  1.0s loss=6.960, TAw acc= 50.4% | lr=5.0e-02
| Epoch  95, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.881, TAw acc= 51.4% |
| Epoch  96, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=6.803, TAw acc= 52.4% |
| Epoch  97, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=6.934, TAw acc= 52.4% |
| Epoch  98, time=  1.8s | Train: skip eval | Valid: time=  1.7s loss=6.794, TAw acc= 54.4% |
| Epoch  99, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=6.782, TAw acc= 54.0% | lr=5.0e-02
| Epoch 100, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=6.823, TAw acc= 51.2% |
| Selected 1000 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=2.994 | TAw acc= 57.6%, forg=  1.2%| TAg acc= 46.4%, forg= 12.4% <<<
>>> Test on task  1 : loss=6.768 | TAw acc= 55.2%, forg=  0.0%| TAg acc= 38.5%, forg=  0.0% <<<
Save at ../miniimagenet_icarl_result10t/miniimagenet_icarl
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  1.9s | Train: skip eval | Valid: time=  1.3s loss=11.730, TAw acc= 42.4% | *
| Epoch   2, time=  2.2s | Train: skip eval | Valid: time=  0.8s loss=11.723, TAw acc= 43.0% | *
| Epoch   3, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=11.433, TAw acc= 48.4% | *
| Epoch   4, time=  2.3s | Train: skip eval | Valid: time=  0.9s loss=11.392, TAw acc= 48.8% | *
| Epoch   5, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=11.330, TAw acc= 53.8% | *
| Epoch   6, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=11.359, TAw acc= 50.4% |
| Epoch   7, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=11.460, TAw acc= 49.8% |
| Epoch   8, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=11.312, TAw acc= 53.0% | *
| Epoch   9, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=11.342, TAw acc= 50.8% |
| Epoch  10, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=11.498, TAw acc= 47.6% |
| Epoch  11, time=  2.1s | Train: skip eval | Valid: time=  0.8s loss=11.363, TAw acc= 49.4% |
| Epoch  12, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=11.244, TAw acc= 49.8% | *
| Epoch  13, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=11.270, TAw acc= 49.0% |
| Epoch  14, time=  2.2s | Train: skip eval | Valid: time=  0.8s loss=11.348, TAw acc= 51.4% |
| Epoch  15, time=  2.1s | Train: skip eval | Valid: time=  0.8s loss=11.267, TAw acc= 50.6% |
| Epoch  16, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=11.513, TAw acc= 50.4% |
| Epoch  17, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=11.322, TAw acc= 51.4% | lr=5.0e-02
| Epoch  18, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=11.387, TAw acc= 49.2% |
| Epoch  19, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=11.414, TAw acc= 50.8% |
