============================================================================================================
Arguments =
	approach: mas
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 3
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_mas_result10t
	save_models: False
	seed: 12
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	alpha: 0.5
	fi_num_samples: -1
	lamb: 1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../miniimagenet_mas_result10t/miniimagenet_mas already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.2s | Train: skip eval | Valid: time=  0.5s loss=5.048, TAw acc= 15.4% | *
| Epoch  62, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.415, TAw acc= 55.4% |
| Epoch  63, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.546, TAw acc= 51.4% |
| Epoch  64, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.529, TAw acc= 51.6% |
| Epoch  65, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.460, TAw acc= 54.4% |
| Epoch  66, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.470, TAw acc= 50.6% | lr=5.0e-02
| Epoch  67, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.489, TAw acc= 52.8% |
| Epoch  68, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.363, TAw acc= 56.0% |
| Epoch  69, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.460, TAw acc= 52.0% |
| Epoch  70, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.371, TAw acc= 56.4% |
| Epoch  71, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.418, TAw acc= 52.4% | lr=5.0e-02
| Epoch  72, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.476, TAw acc= 51.6% |
| Epoch  73, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.430, TAw acc= 55.8% |
| Epoch  74, time=  1.5s | Train: skip eval | Valid: time=  0.6s loss=1.321, TAw acc= 57.2% | *
| Epoch  75, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.474, TAw acc= 54.0% |
| Epoch  76, time=  1.4s | Train: skip eval | Valid: time=  0.7s loss=1.599, TAw acc= 48.6% |
| Epoch  77, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.444, TAw acc= 52.0% |
| Epoch  78, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.511, TAw acc= 50.4% |
| Epoch  79, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=1.387, TAw acc= 54.6% | lr=5.0e-02
| Epoch  80, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.531, TAw acc= 52.4% |
| Epoch  81, time=  1.5s | Train: skip eval | Valid: time=  0.5s loss=1.415, TAw acc= 53.6% |
| Epoch  82, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.433, TAw acc= 53.4% |
| Epoch  83, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.460, TAw acc= 54.0% |
| Epoch  84, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.406, TAw acc= 59.2% | lr=5.0e-02
| Epoch  85, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.325, TAw acc= 59.6% |
| Epoch  86, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.362, TAw acc= 56.0% |
| Epoch  87, time=  1.3s | Train: skip eval | Valid: time=  0.8s loss=1.330, TAw acc= 58.6% |
| Epoch  88, time=  1.2s | Train: skip eval | Valid: time=  0.7s loss=1.482, TAw acc= 54.4% |
| Epoch  89, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.367, TAw acc= 56.4% | lr=5.0e-02
| Epoch  90, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.476, TAw acc= 52.4% |
| Epoch  91, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.495, TAw acc= 53.2% |
| Epoch  92, time=  1.4s | Train: skip eval | Valid: time=  0.5s loss=1.440, TAw acc= 56.2% |
| Epoch  93, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.346, TAw acc= 57.8% |
| Epoch  94, time=  1.3s | Train: skip eval | Valid: time=  0.5s loss=1.431, TAw acc= 53.2% | lr=5.0e-02
| Epoch  95, time=  1.4s | Train: skip eval | Valid: time=  0.8s loss=1.463, TAw acc= 53.4% |
| Epoch  96, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.490, TAw acc= 53.8% |
| Epoch  97, time=  1.4s | Train: skip eval | Valid: time=  0.6s loss=1.422, TAw acc= 55.6% |
| Epoch  98, time=  1.3s | Train: skip eval | Valid: time=  0.6s loss=1.454, TAw acc= 53.4% |
| Epoch  99, time=  1.3s | Train: skip eval | Valid: time=  0.7s loss=1.414, TAw acc= 56.0% | lr=5.0e-02
| Epoch 100, time=  1.5s | Train: skip eval | Valid: time=  0.7s loss=1.448, TAw acc= 56.8% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.266 | TAw acc= 57.7%, forg=  0.0%| TAg acc= 57.7%, forg=  0.0% <<<
Save at ../miniimagenet_mas_result10t/miniimagenet_mas
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.637, TAw acc= 46.4% | *
| Epoch   2, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.316, TAw acc= 57.4% | *
| Epoch   3, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.310, TAw acc= 56.8% | *
| Epoch   4, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=1.312, TAw acc= 56.8% |
| Epoch   5, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.126, TAw acc= 63.4% | *
| Epoch   6, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.293, TAw acc= 60.6% |
| Epoch   7, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.209, TAw acc= 62.4% |
| Epoch   8, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.175, TAw acc= 61.8% |
| Epoch   9, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.170, TAw acc= 64.0% |
| Epoch  10, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.337, TAw acc= 57.4% | lr=5.0e-02
| Epoch  11, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.151, TAw acc= 62.2% |
| Epoch  12, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.323, TAw acc= 58.0% |
| Epoch  13, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.305, TAw acc= 59.0% |
| Epoch  14, time=  2.6s | Train: skip eval | Valid: time=  0.7s loss=1.317, TAw acc= 60.0% |
| Epoch  15, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.219, TAw acc= 61.6% | lr=5.0e-02
| Epoch  16, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.221, TAw acc= 60.0% |
| Epoch  17, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.195, TAw acc= 60.6% |
| Epoch  18, time=  2.6s | Train: skip eval | Valid: time=  0.9s loss=1.225, TAw acc= 61.0% |
| Epoch  19, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.281, TAw acc= 57.8% |
| Epoch  20, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.327, TAw acc= 60.4% | lr=5.0e-02
| Epoch  21, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.437, TAw acc= 54.6% |
| Epoch  22, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.259, TAw acc= 57.6% |
| Epoch  23, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.136, TAw acc= 63.8% |
| Epoch  24, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.260, TAw acc= 60.4% |
| Epoch  25, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.177, TAw acc= 62.4% | lr=5.0e-02
| Epoch  26, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.210, TAw acc= 60.6% |
| Epoch  27, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=1.284, TAw acc= 61.6% |
| Epoch  28, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.315, TAw acc= 59.2% |
| Epoch  29, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.290, TAw acc= 58.4% |
| Epoch  30, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.233, TAw acc= 61.4% | lr=5.0e-02
| Epoch  31, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.339, TAw acc= 57.8% |
| Epoch  32, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.229, TAw acc= 60.2% |
| Epoch  33, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.221, TAw acc= 61.8% |
| Epoch  34, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.227, TAw acc= 61.0% |
| Epoch  35, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.184, TAw acc= 60.0% | lr=5.0e-02
| Epoch  36, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=1.260, TAw acc= 59.0% |
| Epoch  37, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.238, TAw acc= 58.8% |
| Epoch  38, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.331, TAw acc= 56.6% |
| Epoch  39, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.206, TAw acc= 60.8% |
| Epoch  40, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.376, TAw acc= 58.2% | lr=5.0e-02
| Epoch  41, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.214, TAw acc= 62.2% |
| Epoch  42, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.328, TAw acc= 59.0% |
| Epoch  43, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.116, TAw acc= 64.4% | *
| Epoch  44, time=  2.0s | Train: skip eval | Valid: time=  1.1s loss=1.195, TAw acc= 64.2% |
| Epoch  45, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=1.230, TAw acc= 60.4% |
| Epoch  46, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.147, TAw acc= 63.2% |
| Epoch  47, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.343, TAw acc= 60.4% |
| Epoch  48, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.078, TAw acc= 67.0% | *
| Epoch  49, time=  2.6s | Train: skip eval | Valid: time=  0.5s loss=1.344, TAw acc= 58.6% |
| Epoch  50, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.175, TAw acc= 64.2% |
| Epoch  51, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.096, TAw acc= 68.8% |
| Epoch  52, time=  2.0s | Train: skip eval | Valid: time=  0.4s loss=1.117, TAw acc= 64.2% |
| Epoch  53, time=  1.9s | Train: skip eval | Valid: time=  0.8s loss=1.144, TAw acc= 67.6% | lr=5.0e-02
| Epoch  54, time=  1.7s | Train: skip eval | Valid: time=  0.8s loss=1.147, TAw acc= 65.0% |
| Epoch  55, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.191, TAw acc= 63.4% |
| Epoch  56, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.297, TAw acc= 60.2% |
| Epoch  57, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.251, TAw acc= 62.2% |
| Epoch  58, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=1.203, TAw acc= 62.8% | lr=5.0e-02
| Epoch  59, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.210, TAw acc= 61.6% |
| Epoch  60, time=  1.8s | Train: skip eval | Valid: time=  0.4s loss=1.239, TAw acc= 63.2% |
| Epoch  61, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.327, TAw acc= 59.8% |
| Epoch  62, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.305, TAw acc= 59.8% |
| Epoch  63, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.370, TAw acc= 57.8% | lr=5.0e-02
| Epoch  64, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.137, TAw acc= 62.0% |
| Epoch  65, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.149, TAw acc= 67.0% |
| Epoch  66, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.187, TAw acc= 63.2% |
| Epoch  67, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.243, TAw acc= 64.0% |
| Epoch  68, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.189, TAw acc= 64.2% | lr=5.0e-02
| Epoch  69, time=  1.7s | Train: skip eval | Valid: time=  0.7s loss=1.135, TAw acc= 65.2% |
| Epoch  70, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.235, TAw acc= 60.0% |
| Epoch  71, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.280, TAw acc= 62.0% |
| Epoch  72, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.243, TAw acc= 61.8% |
| Epoch  73, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.228, TAw acc= 66.6% | lr=5.0e-02
| Epoch  74, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.316, TAw acc= 59.4% |
| Epoch  75, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.285, TAw acc= 59.8% |
| Epoch  76, time=  1.8s | Train: skip eval | Valid: time=  0.9s loss=1.220, TAw acc= 62.2% |
| Epoch  77, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.228, TAw acc= 63.0% |
| Epoch  78, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.148, TAw acc= 65.2% | lr=5.0e-02
| Epoch  79, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.251, TAw acc= 61.4% |
| Epoch  80, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.164, TAw acc= 63.4% |
| Epoch  81, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=1.087, TAw acc= 66.4% |
| Epoch  82, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.156, TAw acc= 63.0% |
| Epoch  83, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.107, TAw acc= 68.6% | lr=5.0e-02
| Epoch  84, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.147, TAw acc= 62.6% |
| Epoch  85, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.045, TAw acc= 68.4% | *
| Epoch  86, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.109, TAw acc= 66.6% |
| Epoch  87, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.100, TAw acc= 67.0% |
| Epoch  88, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.121, TAw acc= 66.2% |
| Epoch  89, time=  2.0s | Train: skip eval | Valid: time=  1.4s loss=1.297, TAw acc= 59.8% |
| Epoch  90, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.199, TAw acc= 65.2% | lr=5.0e-02
| Epoch  91, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.314, TAw acc= 60.0% |
| Epoch  92, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.112, TAw acc= 64.2% |
| Epoch  93, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.343, TAw acc= 61.0% |
| Epoch  94, time=  2.6s | Train: skip eval | Valid: time=  0.8s loss=1.239, TAw acc= 63.6% |
| Epoch  95, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.223, TAw acc= 63.2% | lr=5.0e-02
| Epoch  96, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.263, TAw acc= 62.6% |
| Epoch  97, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.273, TAw acc= 61.2% |
| Epoch  98, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.417, TAw acc= 59.0% |
| Epoch  99, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.205, TAw acc= 63.6% |
| Epoch 100, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.164, TAw acc= 64.6% | lr=5.0e-02
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.700 | TAw acc= 43.1%, forg= 14.6%| TAg acc= 25.5%, forg= 32.2% <<<
>>> Test on task  1 : loss=1.095 | TAw acc= 63.6%, forg=  0.0%| TAg acc= 51.4%, forg=  0.0% <<<
Save at ../miniimagenet_mas_result10t/miniimagenet_mas
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  1.8s | Train: skip eval | Valid: time=  1.4s loss=1.806, TAw acc= 38.8% | *
| Epoch   2, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.695, TAw acc= 43.6% | *
| Epoch   3, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.571, TAw acc= 46.6% | *
| Epoch   4, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.529, TAw acc= 49.8% | *
| Epoch   5, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.613, TAw acc= 47.4% |
| Epoch   6, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.676, TAw acc= 47.4% |
| Epoch   7, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.634, TAw acc= 47.6% |
| Epoch   8, time=  2.0s | Train: skip eval | Valid: time=  0.8s loss=1.571, TAw acc= 50.8% |
| Epoch   9, time=  1.9s | Train: skip eval | Valid: time=  0.7s loss=1.635, TAw acc= 49.2% | lr=5.0e-02
| Epoch  10, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.502, TAw acc= 52.2% | *
| Epoch  11, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.656, TAw acc= 45.6% |
| Epoch  12, time=  1.8s | Train: skip eval | Valid: time=  0.7s loss=1.581, TAw acc= 47.6% |
| Epoch  13, time=  2.0s | Train: skip eval | Valid: time=  0.7s loss=1.551, TAw acc= 51.0% |
| Epoch  14, time=  1.8s | Train: skip eval | Valid: time=  0.8s loss=1.583, TAw acc= 49.4% |
| Epoch  15, time=  2.7s | Train: skip eval | Valid: time=  0.7s loss=1.617, TAw acc= 49.6% | lr=5.0e-02
| Epoch  16, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.688, TAw acc= 47.8% |
| Epoch  17, time=  1.9s | Train: skip eval | Valid: time=  0.6s loss=1.572, TAw acc= 51.2% |
| Epoch  18, time=  2.1s | Train: skip eval | Valid: time=  0.4s loss=1.536, TAw acc= 49.6% |
| Epoch  19, time=  2.7s | Train: skip eval | Valid: time=  0.5s loss=1.602, TAw acc= 48.2% |
