============================================================================================================
Arguments =
	approach: path_integral
	batch_size: 100
	clipping: 10000
	datasets: ['miniimagenet']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 1
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 10
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 10
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../miniimagenet_path_integral_result10t
	save_models: False
	seed: 12
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	damping: 0.1
	lamb: 0.1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../miniimagenet_path_integral_result10t/miniimagenet_path_integral already exists!
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  3.6s | Train: skip eval | Valid: time=  0.5s loss=5.048, TAw acc= 15.4% | *
| Epoch  15, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.792, TAw acc= 39.8% |
| Epoch  16, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.706, TAw acc= 43.4% |
| Epoch  17, time=  1.7s | Train: skip eval | Valid: time=  0.9s loss=1.743, TAw acc= 43.0% | lr=5.0e-02
| Epoch  18, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.695, TAw acc= 41.4% |
| Epoch  19, time=  1.6s | Train: skip eval | Valid: time=  0.6s loss=1.704, TAw acc= 39.2% |
| Epoch  20, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.687, TAw acc= 41.8% |
| Epoch  21, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.651, TAw acc= 43.6% | *
| Epoch  22, time=  1.7s | Train: skip eval | Valid: time=  1.2s loss=1.761, TAw acc= 41.8% |
| Epoch  23, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.701, TAw acc= 41.8% |
| Epoch  24, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.644, TAw acc= 44.2% | *
| Epoch  25, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.641, TAw acc= 44.8% | *
| Epoch  26, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.659, TAw acc= 44.4% |
| Epoch  27, time=  1.7s | Train: skip eval | Valid: time=  1.3s loss=1.671, TAw acc= 46.0% |
| Epoch  28, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.552, TAw acc= 47.2% | *
| Epoch  29, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.892, TAw acc= 43.0% |
| Epoch  30, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.545, TAw acc= 51.2% | *
| Epoch  31, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.785, TAw acc= 42.2% |
| Epoch  32, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=1.552, TAw acc= 49.8% |
| Epoch  33, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.556, TAw acc= 47.0% |
| Epoch  34, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.540, TAw acc= 49.0% | *
| Epoch  35, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.464, TAw acc= 51.6% | *
| Epoch  36, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.553, TAw acc= 49.8% |
| Epoch  37, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.480, TAw acc= 49.6% |
| Epoch  38, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.452, TAw acc= 51.0% | *
| Epoch  39, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.476, TAw acc= 50.0% |
| Epoch  40, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.584, TAw acc= 46.2% |
| Epoch  41, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.458, TAw acc= 50.2% |
| Epoch  42, time=  1.7s | Train: skip eval | Valid: time=  1.1s loss=1.668, TAw acc= 51.0% |
| Epoch  43, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.350, TAw acc= 55.2% | *
| Epoch  44, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.438, TAw acc= 53.4% |
| Epoch  45, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.413, TAw acc= 54.0% |
| Epoch  46, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.575, TAw acc= 50.6% |
| Epoch  47, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.364, TAw acc= 55.2% |
| Epoch  48, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.394, TAw acc= 55.6% | lr=5.0e-02
| Epoch  49, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.442, TAw acc= 51.4% |
| Epoch  50, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.500, TAw acc= 50.8% |
| Epoch  51, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.339, TAw acc= 55.6% | *
| Epoch  52, time=  1.7s | Train: skip eval | Valid: time=  1.0s loss=1.380, TAw acc= 56.2% |
| Epoch  53, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.380, TAw acc= 56.2% |
| Epoch  54, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.358, TAw acc= 59.2% |
| Epoch  55, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.359, TAw acc= 57.8% |
| Epoch  56, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.409, TAw acc= 51.6% | lr=5.0e-02
| Epoch  57, time=  2.7s | Train: skip eval | Valid: time=  0.7s loss=1.374, TAw acc= 56.0% |
| Epoch  58, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.528, TAw acc= 51.4% |
| Epoch  59, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.391, TAw acc= 53.4% |
| Epoch  60, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.388, TAw acc= 53.2% |
| Epoch  61, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.394, TAw acc= 54.0% | lr=5.0e-02
| Epoch  62, time=  1.6s | Train: skip eval | Valid: time=  0.8s loss=1.415, TAw acc= 55.4% |
| Epoch  63, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.546, TAw acc= 51.4% |
| Epoch  64, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.529, TAw acc= 51.6% |
| Epoch  65, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.460, TAw acc= 54.4% |
| Epoch  66, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.470, TAw acc= 50.6% | lr=5.0e-02
| Epoch  67, time=  1.7s | Train: skip eval | Valid: time=  1.2s loss=1.489, TAw acc= 52.8% |
| Epoch  68, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.363, TAw acc= 56.0% |
| Epoch  69, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.460, TAw acc= 52.0% |
| Epoch  70, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.371, TAw acc= 56.4% |
| Epoch  71, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.418, TAw acc= 52.4% | lr=5.0e-02
| Epoch  72, time=  1.6s | Train: skip eval | Valid: time=  1.5s loss=1.476, TAw acc= 51.6% |
| Epoch  73, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.430, TAw acc= 55.8% |
| Epoch  74, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.321, TAw acc= 57.2% | *
| Epoch  75, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.474, TAw acc= 54.0% |
| Epoch  76, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.599, TAw acc= 48.6% |
| Epoch  77, time=  1.6s | Train: skip eval | Valid: time=  0.7s loss=1.444, TAw acc= 52.0% |
| Epoch  78, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.511, TAw acc= 50.4% |
| Epoch  79, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.387, TAw acc= 54.6% | lr=5.0e-02
| Epoch  80, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.531, TAw acc= 52.4% |
| Epoch  81, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.415, TAw acc= 53.6% |
| Epoch  82, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.433, TAw acc= 53.4% |
| Epoch  83, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.460, TAw acc= 54.0% |
| Epoch  84, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.406, TAw acc= 59.2% | lr=5.0e-02
| Epoch  85, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.325, TAw acc= 59.6% |
| Epoch  86, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.362, TAw acc= 56.0% |
| Epoch  87, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=1.330, TAw acc= 58.6% |
| Epoch  88, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.482, TAw acc= 54.4% |
| Epoch  89, time=  1.6s | Train: skip eval | Valid: time=  0.4s loss=1.367, TAw acc= 56.4% | lr=5.0e-02
| Epoch  90, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.476, TAw acc= 52.4% |
| Epoch  91, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.495, TAw acc= 53.2% |
| Epoch  92, time=  1.7s | Train: skip eval | Valid: time=  0.6s loss=1.440, TAw acc= 56.2% |
| Epoch  93, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.346, TAw acc= 57.8% |
| Epoch  94, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.431, TAw acc= 53.2% | lr=5.0e-02
| Epoch  95, time=  1.7s | Train: skip eval | Valid: time=  0.4s loss=1.463, TAw acc= 53.4% |
| Epoch  96, time=  1.8s | Train: skip eval | Valid: time=  0.5s loss=1.490, TAw acc= 53.8% |
| Epoch  97, time=  1.7s | Train: skip eval | Valid: time=  1.0s loss=1.422, TAw acc= 55.6% |
| Epoch  98, time=  1.7s | Train: skip eval | Valid: time=  0.5s loss=1.454, TAw acc= 53.4% |
| Epoch  99, time=  1.8s | Train: skip eval | Valid: time=  0.6s loss=1.414, TAw acc= 56.0% | lr=5.0e-02
| Epoch 100, time=  1.6s | Train: skip eval | Valid: time=  0.5s loss=1.448, TAw acc= 56.8% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.282 | TAw acc= 57.5%, forg=  0.0%| TAg acc= 57.5%, forg=  0.0% <<<
Save at ../miniimagenet_path_integral_result10t/miniimagenet_path_integral
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.370, TAw acc= 54.0% | *
| Epoch   2, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=1.349, TAw acc= 56.0% | *
| Epoch   3, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.247, TAw acc= 58.8% | *
| Epoch   4, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.208, TAw acc= 59.2% | *
| Epoch   5, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.190, TAw acc= 61.0% | *
| Epoch   6, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.112, TAw acc= 64.6% | *
| Epoch   7, time=  2.1s | Train: skip eval | Valid: time=  0.6s loss=1.214, TAw acc= 61.0% |
| Epoch   8, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.136, TAw acc= 62.2% |
| Epoch   9, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.162, TAw acc= 65.6% |
| Epoch  10, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=1.239, TAw acc= 60.6% |
| Epoch  11, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.190, TAw acc= 61.8% | lr=5.0e-02
| Epoch  12, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.104, TAw acc= 64.6% | *
| Epoch  13, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.200, TAw acc= 60.4% |
| Epoch  14, time=  2.0s | Train: skip eval | Valid: time=  1.4s loss=1.256, TAw acc= 59.2% |
| Epoch  15, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.284, TAw acc= 60.2% |
| Epoch  16, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.170, TAw acc= 62.4% |
| Epoch  17, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.056, TAw acc= 67.8% | *
| Epoch  18, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.333, TAw acc= 60.2% |
| Epoch  19, time=  2.7s | Train: skip eval | Valid: time=  0.5s loss=1.137, TAw acc= 62.8% |
| Epoch  20, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.171, TAw acc= 61.8% |
| Epoch  21, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.097, TAw acc= 66.0% |
| Epoch  22, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.200, TAw acc= 63.2% | lr=5.0e-02
| Epoch  23, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.113, TAw acc= 66.0% |
| Epoch  24, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.221, TAw acc= 63.4% |
| Epoch  25, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.149, TAw acc= 63.2% |
| Epoch  26, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.294, TAw acc= 60.6% |
| Epoch  27, time=  2.0s | Train: skip eval | Valid: time=  1.1s loss=1.304, TAw acc= 58.8% | lr=5.0e-02
| Epoch  28, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.075, TAw acc= 65.2% |
| Epoch  29, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.254, TAw acc= 60.6% |
| Epoch  30, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.142, TAw acc= 63.8% |
| Epoch  31, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.120, TAw acc= 65.0% |
| Epoch  32, time=  2.8s | Train: skip eval | Valid: time=  0.5s loss=1.182, TAw acc= 62.4% | lr=5.0e-02
| Epoch  33, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.100, TAw acc= 65.6% |
| Epoch  34, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.123, TAw acc= 65.6% |
| Epoch  35, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=1.244, TAw acc= 63.6% |
| Epoch  36, time=  2.8s | Train: skip eval | Valid: time=  0.5s loss=1.365, TAw acc= 56.8% |
| Epoch  37, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.082, TAw acc= 68.4% | lr=5.0e-02
| Epoch  38, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.084, TAw acc= 66.8% |
| Epoch  39, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.225, TAw acc= 61.4% |
| Epoch  40, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=1.202, TAw acc= 62.2% |
| Epoch  41, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.153, TAw acc= 64.8% |
| Epoch  42, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.173, TAw acc= 63.0% | lr=5.0e-02
| Epoch  43, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.256, TAw acc= 61.0% |
| Epoch  44, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.172, TAw acc= 62.4% |
| Epoch  45, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.219, TAw acc= 61.8% |
| Epoch  46, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.211, TAw acc= 64.2% |
| Epoch  47, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.140, TAw acc= 64.0% | lr=5.0e-02
| Epoch  48, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.070, TAw acc= 66.8% |
| Epoch  49, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=1.215, TAw acc= 62.4% |
| Epoch  50, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.160, TAw acc= 63.6% |
| Epoch  51, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.090, TAw acc= 65.2% |
| Epoch  52, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.114, TAw acc= 66.2% | lr=5.0e-02
| Epoch  53, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.219, TAw acc= 64.4% |
| Epoch  54, time=  2.2s | Train: skip eval | Valid: time=  0.4s loss=1.128, TAw acc= 63.8% |
| Epoch  55, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.112, TAw acc= 65.6% |
| Epoch  56, time=  2.0s | Train: skip eval | Valid: time=  0.4s loss=1.187, TAw acc= 63.4% |
| Epoch  57, time=  2.0s | Train: skip eval | Valid: time=  1.3s loss=1.275, TAw acc= 62.0% | lr=5.0e-02
| Epoch  58, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.185, TAw acc= 64.4% |
| Epoch  59, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.081, TAw acc= 67.6% |
| Epoch  60, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.287, TAw acc= 59.2% |
| Epoch  61, time=  2.0s | Train: skip eval | Valid: time=  1.4s loss=1.172, TAw acc= 63.4% |
| Epoch  62, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.121, TAw acc= 66.2% | lr=5.0e-02
| Epoch  63, time=  2.0s | Train: skip eval | Valid: time=  0.4s loss=1.260, TAw acc= 57.4% |
| Epoch  64, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.170, TAw acc= 62.0% |
| Epoch  65, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.202, TAw acc= 62.8% |
| Epoch  66, time=  2.9s | Train: skip eval | Valid: time=  0.5s loss=1.273, TAw acc= 62.0% |
| Epoch  67, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.105, TAw acc= 68.8% | lr=5.0e-02
| Epoch  68, time=  2.0s | Train: skip eval | Valid: time=  0.4s loss=1.215, TAw acc= 62.4% |
| Epoch  69, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.394, TAw acc= 57.4% |
| Epoch  70, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.084, TAw acc= 66.0% |
| Epoch  71, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.274, TAw acc= 61.4% |
| Epoch  72, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.285, TAw acc= 61.0% | lr=5.0e-02
| Epoch  73, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.219, TAw acc= 62.2% |
| Epoch  74, time=  2.3s | Train: skip eval | Valid: time=  1.2s loss=1.235, TAw acc= 62.2% |
| Epoch  75, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.243, TAw acc= 60.8% |
| Epoch  76, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.181, TAw acc= 64.4% |
| Epoch  77, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.339, TAw acc= 59.4% | lr=5.0e-02
| Epoch  78, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.219, TAw acc= 61.4% |
| Epoch  79, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=1.128, TAw acc= 62.4% |
| Epoch  80, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.135, TAw acc= 65.2% |
| Epoch  81, time=  2.0s | Train: skip eval | Valid: time=  0.4s loss=1.114, TAw acc= 66.6% |
| Epoch  82, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.279, TAw acc= 61.2% | lr=5.0e-02
| Epoch  83, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.168, TAw acc= 63.2% |
| Epoch  84, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.163, TAw acc= 63.4% |
| Epoch  85, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.166, TAw acc= 63.6% |
| Epoch  86, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.201, TAw acc= 64.6% |
| Epoch  87, time=  2.0s | Train: skip eval | Valid: time=  1.4s loss=1.088, TAw acc= 66.8% | lr=5.0e-02
| Epoch  88, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.178, TAw acc= 62.4% |
| Epoch  89, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.300, TAw acc= 60.4% |
| Epoch  90, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.224, TAw acc= 64.2% |
| Epoch  91, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.286, TAw acc= 59.6% |
| Epoch  92, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=1.177, TAw acc= 62.2% | lr=5.0e-02
| Epoch  93, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.248, TAw acc= 60.8% |
| Epoch  94, time=  1.9s | Train: skip eval | Valid: time=  0.4s loss=1.211, TAw acc= 61.8% |
| Epoch  95, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.132, TAw acc= 66.2% |
| Epoch  96, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.088, TAw acc= 65.8% |
| Epoch  97, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.178, TAw acc= 66.0% | lr=5.0e-02
| Epoch  98, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.197, TAw acc= 63.4% |
| Epoch  99, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.095, TAw acc= 65.2% |
| Epoch 100, time=  2.1s | Train: skip eval | Valid: time=  0.9s loss=1.167, TAw acc= 64.4% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=1.703 | TAw acc= 43.5%, forg= 14.0%| TAg acc= 25.8%, forg= 31.7% <<<
>>> Test on task  1 : loss=1.144 | TAw acc= 62.5%, forg=  0.0%| TAg acc= 49.3%, forg=  0.0% <<<
Save at ../miniimagenet_path_integral_result10t/miniimagenet_path_integral
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.751, TAw acc= 36.6% | *
| Epoch   2, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.684, TAw acc= 39.8% | *
| Epoch   3, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.674, TAw acc= 42.0% | *
| Epoch   4, time=  2.1s | Train: skip eval | Valid: time=  0.7s loss=1.649, TAw acc= 44.2% | *
| Epoch   5, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.721, TAw acc= 45.0% |
| Epoch   6, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.630, TAw acc= 47.2% | *
| Epoch   7, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.627, TAw acc= 45.8% | *
| Epoch   8, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.669, TAw acc= 49.6% |
| Epoch   9, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=1.757, TAw acc= 46.4% |
| Epoch  10, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.686, TAw acc= 46.4% |
| Epoch  11, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.635, TAw acc= 48.2% |
| Epoch  12, time=  1.9s | Train: skip eval | Valid: time=  0.5s loss=1.684, TAw acc= 46.2% | lr=5.0e-02
| Epoch  13, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=1.682, TAw acc= 45.2% |
| Epoch  14, time=  2.1s | Train: skip eval | Valid: time=  0.5s loss=1.606, TAw acc= 48.0% | *
| Epoch  15, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.625, TAw acc= 48.8% |
| Epoch  16, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.645, TAw acc= 48.2% |
| Epoch  17, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.664, TAw acc= 47.8% |
| Epoch  18, time=  2.0s | Train: skip eval | Valid: time=  0.5s loss=1.599, TAw acc= 47.4% | *
| Epoch  19, time=  2.0s | Train: skip eval | Valid: time=  0.6s loss=1.597, TAw acc= 47.4% | *
