============================================================================================================
Arguments =
	approach: bic
	batch_size: 100
	clipping: 10000
	datasets: ['mnist']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 5
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 2
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 5
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../mnist_bic_result5t
	save_models: False
	seed: 7
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	T: 2
	lamb: -1
	num_bias_epochs: 200
	val_exemplar_percentage: 0.1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 500
============================================================================================================
WARNING: ../mnist_bic_result5t/mnist_bic already exists!
[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 100 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  4.8s | Train: skip eval | Valid: time=  0.7s loss=0.045, TAw acc= 99.1% | *
| Selected 1800 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.228 | TAw acc= 99.8%, forg=  0.0%| TAg acc= 93.5%, forg=  6.4% <<<
>>> Test on task  1 : loss=3.626 | TAw acc= 82.3%, forg=  0.0%| TAg acc= 36.0%, forg=  0.0% <<<
Save at ../mnist_bic_result5t/mnist_bic
************************************************************************************************************
Task  2
************************************************************************************************************
Stage 0: Select exemplars from validation
 > Selected 300 validation exemplars, time=  0.0s
Stage 1: Training model with distillation
| Epoch   1, time=  3.7s | Train: skip eval | Valid: time=  0.6s loss=nan, TAw acc= 53.1% |
| Epoch   2, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=nan, TAw acc= 53.1% |
| Epoch   3, time=  3.8s | Train: skip eval | Valid: time=  0.8s loss=nan, TAw acc= 53.1% |
| Epoch   4, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=nan, TAw acc= 53.1% |
| Epoch   5, time=  3.6s | Train: skip eval | Valid: time=  1.9s loss=nan, TAw acc= 53.1% | lr=5.0e-02
| Epoch   6, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=nan, TAw acc= 53.1% |
| Epoch   7, time=  3.7s | Train: skip eval | Valid: time=  0.6s loss=nan, TAw acc= 53.1% |
| Epoch   8, time=  3.7s | Train: skip eval | Valid: time=  0.9s loss=nan, TAw acc= 53.1% |
| Epoch   9, time=  3.7s | Train: skip eval | Valid: time=  0.7s loss=nan, TAw acc= 53.1% |
| Epoch  10, time=  3.6s | Train: skip eval | Valid: time=  1.0s loss=nan, TAw acc= 53.1% | lr=5.0e-02
| Epoch  11, time=  3.7s | Train: skip eval | Valid: time=  0.6s loss=nan, TAw acc= 53.1% |
| Epoch  12, time=  3.7s | Train: skip eval | Valid: time=  0.6s loss=nan, TAw acc= 53.1% |
