============================================================================================================
Arguments =
	approach: icarl
	batch_size: 100
	clipping: 10000
	datasets: ['mnist']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 3
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 2
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 5
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../mnist_icarl_result5t
	save_models: False
	seed: 1
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	lamb: 1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 500
============================================================================================================
WARNING: ../mnist_icarl_result5t/mnist_icarl already exists!
[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  4.1s | Train: skip eval | Valid: time=  0.5s loss=0.004, TAw acc= 99.8% | *
| Epoch  33, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.001, TAw acc= 99.9% | *
| Epoch  34, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.005, TAw acc= 99.9% |
| Epoch  35, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.005, TAw acc= 99.9% |
| Epoch  36, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.005, TAw acc= 99.9% |
| Epoch  37, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=0.004, TAw acc= 99.9% |
| Epoch  38, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.005, TAw acc= 99.9% | lr=5.0e-02
| Epoch  39, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=0.002, TAw acc= 99.9% |
| Epoch  40, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% |
| Epoch  41, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% | *
| Epoch  42, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=0.002, TAw acc= 99.9% |
| Epoch  43, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  44, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.003, TAw acc= 99.9% |
| Epoch  45, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  46, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.003, TAw acc= 99.9% | lr=5.0e-02
| Epoch  47, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  48, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=0.003, TAw acc= 99.9% |
| Epoch  49, time=  2.2s | Train: skip eval | Valid: time=  0.7s loss=0.003, TAw acc= 99.9% |
| Epoch  50, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.003, TAw acc= 99.9% |
| Epoch  51, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.003, TAw acc= 99.9% | lr=5.0e-02
| Epoch  52, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  53, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=0.003, TAw acc= 99.9% |
| Epoch  54, time=  2.7s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  55, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  56, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% | lr=5.0e-02
| Epoch  57, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.004, TAw acc= 99.9% |
| Epoch  58, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.003, TAw acc= 99.9% |
| Epoch  59, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.003, TAw acc= 99.9% |
| Epoch  60, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.003, TAw acc= 99.9% |
| Epoch  61, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=0.002, TAw acc= 99.9% | lr=5.0e-02
| Epoch  62, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.001, TAw acc= 99.9% | *
| Epoch  63, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  64, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  65, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% | *
| Epoch  66, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  67, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  68, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.003, TAw acc= 99.9% |
| Epoch  69, time=  2.8s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  70, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.003, TAw acc= 99.9% | lr=5.0e-02
| Epoch  71, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  72, time=  2.5s | Train: skip eval | Valid: time=  1.0s loss=0.003, TAw acc= 99.9% |
| Epoch  73, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  74, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  75, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=0.001, TAw acc= 99.9% | lr=5.0e-02
| Epoch  76, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  77, time=  2.3s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  78, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.003, TAw acc= 99.9% |
| Epoch  79, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  80, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% | lr=5.0e-02
| Epoch  81, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  82, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.004, TAw acc= 99.9% |
| Epoch  83, time=  2.2s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  84, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  85, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.004, TAw acc= 99.9% | lr=5.0e-02
| Epoch  86, time=  2.2s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  87, time=  2.3s | Train: skip eval | Valid: time=  0.4s loss=0.003, TAw acc= 99.9% |
| Epoch  88, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.004, TAw acc= 99.9% |
| Epoch  89, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.004, TAw acc= 99.9% |
| Epoch  90, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=0.004, TAw acc= 99.9% | lr=5.0e-02
| Epoch  91, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  92, time=  2.3s | Train: skip eval | Valid: time=  0.7s loss=0.001, TAw acc= 99.9% |
| Epoch  93, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.003, TAw acc= 99.9% |
| Epoch  94, time=  2.3s | Train: skip eval | Valid: time=  0.4s loss=0.002, TAw acc= 99.9% |
| Epoch  95, time=  2.3s | Train: skip eval | Valid: time=  0.6s loss=0.004, TAw acc= 99.9% | lr=5.0e-02
| Epoch  96, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.002, TAw acc= 99.9% |
| Epoch  97, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.001, TAw acc= 99.9% |
| Epoch  98, time=  2.5s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch  99, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% |
| Epoch 100, time=  2.4s | Train: skip eval | Valid: time=  0.5s loss=0.002, TAw acc= 99.9% | lr=5.0e-02
| Selected 1000 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.002 | TAw acc= 99.9%, forg=  0.0%| TAg acc= 99.9%, forg=  0.0% <<<
Save at ../mnist_icarl_result5t/mnist_icarl
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.574, TAw acc= 99.2% | *
| Epoch   2, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.471, TAw acc= 99.5% | *
| Epoch   3, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.512, TAw acc= 99.7% |
| Epoch   4, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.438, TAw acc= 99.8% | *
| Epoch   5, time=  2.9s | Train: skip eval | Valid: time=  0.7s loss=0.470, TAw acc= 99.7% |
| Epoch   6, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.455, TAw acc= 99.7% |
| Epoch   7, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.449, TAw acc= 99.7% |
| Epoch   8, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.468, TAw acc= 99.7% |
| Epoch   9, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.431, TAw acc= 99.7% | *
| Epoch  10, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=0.429, TAw acc= 99.7% | *
| Epoch  11, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.426, TAw acc= 99.7% | *
| Epoch  12, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.421, TAw acc= 99.8% | *
| Epoch  13, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.445, TAw acc= 99.4% |
| Epoch  14, time=  3.1s | Train: skip eval | Valid: time=  0.9s loss=0.434, TAw acc= 99.7% |
| Epoch  15, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.429, TAw acc= 99.8% |
| Epoch  16, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.423, TAw acc= 99.9% |
| Epoch  17, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.420, TAw acc= 99.7% | *
| Epoch  18, time=  2.9s | Train: skip eval | Valid: time=  0.7s loss=0.427, TAw acc= 99.7% |
| Epoch  19, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.467, TAw acc= 99.8% |
| Epoch  20, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.421, TAw acc= 99.8% |
| Epoch  21, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.419, TAw acc= 99.8% | *
| Epoch  22, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=0.423, TAw acc= 99.7% |
| Epoch  23, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.417, TAw acc= 99.7% | *
| Epoch  24, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.429, TAw acc= 99.9% |
| Epoch  25, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=0.426, TAw acc= 99.9% |
| Epoch  26, time=  3.1s | Train: skip eval | Valid: time=  1.0s loss=0.423, TAw acc= 99.9% |
| Epoch  27, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.458, TAw acc= 99.8% |
| Epoch  28, time=  3.1s | Train: skip eval | Valid: time=  0.9s loss=0.417, TAw acc= 99.7% | *
| Epoch  29, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.416, TAw acc= 99.8% | *
| Epoch  30, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.457, TAw acc= 99.9% |
| Epoch  31, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.478, TAw acc= 99.8% |
| Epoch  32, time=  3.1s | Train: skip eval | Valid: time=  1.3s loss=0.414, TAw acc= 99.9% | *
| Epoch  33, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.416, TAw acc= 99.8% |
| Epoch  34, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.427, TAw acc= 99.5% |
| Epoch  35, time=  3.0s | Train: skip eval | Valid: time=  1.0s loss=0.438, TAw acc= 99.7% |
| Epoch  36, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.437, TAw acc= 99.9% |
| Epoch  37, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.492, TAw acc= 99.7% | lr=5.0e-02
| Epoch  38, time=  3.1s | Train: skip eval | Valid: time=  0.8s loss=0.420, TAw acc=100.0% |
| Epoch  39, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.450, TAw acc= 99.7% |
| Epoch  40, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.417, TAw acc= 99.9% |
| Epoch  41, time=  3.1s | Train: skip eval | Valid: time=  1.0s loss=0.425, TAw acc= 99.8% |
| Epoch  42, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.416, TAw acc= 99.8% | lr=5.0e-02
| Epoch  43, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.419, TAw acc= 99.8% |
| Epoch  44, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.418, TAw acc= 99.8% |
| Epoch  45, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.440, TAw acc= 99.8% |
| Epoch  46, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=0.417, TAw acc=100.0% |
| Epoch  47, time=  3.2s | Train: skip eval | Valid: time=  1.1s loss=0.419, TAw acc= 99.8% | lr=5.0e-02
| Epoch  48, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.431, TAw acc= 99.7% |
| Epoch  49, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=0.434, TAw acc= 99.7% |
| Epoch  50, time=  3.1s | Train: skip eval | Valid: time=  0.9s loss=0.418, TAw acc= 99.8% |
| Epoch  51, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.415, TAw acc= 99.7% |
| Epoch  52, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.415, TAw acc= 99.9% | lr=5.0e-02
| Epoch  53, time=  2.9s | Train: skip eval | Valid: time=  0.6s loss=0.428, TAw acc= 99.8% |
| Epoch  54, time=  3.2s | Train: skip eval | Valid: time=  0.8s loss=0.450, TAw acc= 99.8% |
| Epoch  55, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.419, TAw acc= 99.7% |
| Epoch  56, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.416, TAw acc= 99.8% |
| Epoch  57, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.431, TAw acc= 99.7% | lr=5.0e-02
| Epoch  58, time=  3.2s | Train: skip eval | Valid: time=  0.8s loss=0.431, TAw acc= 99.8% |
| Epoch  59, time=  3.1s | Train: skip eval | Valid: time=  0.5s loss=0.424, TAw acc= 99.9% |
| Epoch  60, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.465, TAw acc= 99.8% |
| Epoch  61, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.445, TAw acc= 99.2% |
| Epoch  62, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.427, TAw acc= 99.8% | lr=5.0e-02
| Epoch  63, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.426, TAw acc= 99.9% |
| Epoch  64, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.448, TAw acc= 99.8% |
| Epoch  65, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=0.420, TAw acc= 99.8% |
| Epoch  66, time=  3.0s | Train: skip eval | Valid: time=  0.5s loss=0.417, TAw acc= 99.9% |
| Epoch  67, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.416, TAw acc= 99.8% | lr=5.0e-02
| Epoch  68, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.426, TAw acc= 99.8% |
| Epoch  69, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.424, TAw acc= 99.7% |
| Epoch  70, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.418, TAw acc= 99.8% |
| Epoch  71, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.433, TAw acc= 99.7% |
| Epoch  72, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.427, TAw acc= 99.7% | lr=5.0e-02
| Epoch  73, time=  2.9s | Train: skip eval | Valid: time=  0.7s loss=0.428, TAw acc= 99.7% |
| Epoch  74, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.418, TAw acc= 99.8% |
| Epoch  75, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.425, TAw acc= 99.7% |
| Epoch  76, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.419, TAw acc= 99.8% |
| Epoch  77, time=  3.1s | Train: skip eval | Valid: time=  0.8s loss=0.422, TAw acc= 99.8% | lr=5.0e-02
| Epoch  78, time=  3.2s | Train: skip eval | Valid: time=  0.8s loss=0.420, TAw acc= 99.8% |
| Epoch  79, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.420, TAw acc= 99.8% |
| Epoch  80, time=  3.0s | Train: skip eval | Valid: time=  0.9s loss=0.422, TAw acc= 99.8% |
| Epoch  81, time=  3.1s | Train: skip eval | Valid: time=  0.8s loss=0.416, TAw acc= 99.8% |
| Epoch  82, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.424, TAw acc= 99.8% | lr=5.0e-02
| Epoch  83, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.417, TAw acc= 99.8% |
| Epoch  84, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=0.422, TAw acc= 99.7% |
| Epoch  85, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=0.415, TAw acc= 99.8% |
| Epoch  86, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.436, TAw acc= 99.7% |
| Epoch  87, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.420, TAw acc= 99.7% | lr=5.0e-02
| Epoch  88, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.422, TAw acc= 99.9% |
| Epoch  89, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.447, TAw acc= 99.8% |
| Epoch  90, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.420, TAw acc= 99.8% |
| Epoch  91, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.418, TAw acc= 99.7% |
| Epoch  92, time=  3.2s | Train: skip eval | Valid: time=  0.9s loss=0.432, TAw acc= 99.6% | lr=5.0e-02
| Epoch  93, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.424, TAw acc= 99.9% |
| Epoch  94, time=  3.0s | Train: skip eval | Valid: time=  0.6s loss=0.413, TAw acc= 99.9% | *
| Epoch  95, time=  3.2s | Train: skip eval | Valid: time=  0.8s loss=0.422, TAw acc= 99.7% |
| Epoch  96, time=  3.1s | Train: skip eval | Valid: time=  0.6s loss=0.422, TAw acc= 99.7% |
| Epoch  97, time=  3.0s | Train: skip eval | Valid: time=  0.8s loss=0.423, TAw acc= 99.9% |
| Epoch  98, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.468, TAw acc= 99.8% |
| Epoch  99, time=  3.0s | Train: skip eval | Valid: time=  0.7s loss=0.415, TAw acc= 99.9% | lr=5.0e-02
| Epoch 100, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=0.418, TAw acc= 99.9% |
| Selected 2000 train exemplars, time=  0.0s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.080 | TAw acc= 99.9%, forg=  0.0%| TAg acc= 99.0%, forg=  0.9% <<<
>>> Test on task  1 : loss=0.465 | TAw acc= 99.6%, forg=  0.0%| TAg acc= 97.7%, forg=  0.0% <<<
Save at ../mnist_icarl_result5t/mnist_icarl
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=1.414, TAw acc= 99.7% | *
| Epoch   2, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=1.301, TAw acc= 99.8% | *
| Epoch   3, time=  3.6s | Train: skip eval | Valid: time=  1.3s loss=1.339, TAw acc= 99.8% |
| Epoch   4, time=  3.6s | Train: skip eval | Valid: time=  0.9s loss=1.288, TAw acc= 99.8% | *
| Epoch   5, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=1.325, TAw acc= 99.7% |
| Epoch   6, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=1.247, TAw acc= 99.9% | *
| Epoch   7, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=1.302, TAw acc=100.0% |
| Epoch   8, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=1.313, TAw acc= 99.8% |
| Epoch   9, time=  3.6s | Train: skip eval | Valid: time=  0.6s loss=1.433, TAw acc= 99.9% |
| Epoch  10, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=1.247, TAw acc= 99.8% |
| Epoch  11, time=  3.2s | Train: skip eval | Valid: time=  1.5s loss=1.230, TAw acc= 99.9% | *
| Epoch  12, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=1.238, TAw acc= 99.8% |
| Epoch  13, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=1.228, TAw acc= 99.8% | *
| Epoch  14, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=1.226, TAw acc= 99.9% | *
| Epoch  15, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=1.264, TAw acc= 99.8% |
| Epoch  16, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=1.239, TAw acc= 99.8% |
| Epoch  17, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=1.267, TAw acc= 99.9% |
| Epoch  18, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=1.255, TAw acc= 99.9% |
| Epoch  19, time=  3.4s | Train: skip eval | Valid: time=  0.5s loss=1.268, TAw acc= 99.8% | lr=5.0e-02
| Epoch  20, time=  3.4s | Train: skip eval | Valid: time=  0.5s loss=1.235, TAw acc= 99.8% |
| Epoch  21, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=1.249, TAw acc= 99.8% |
