============================================================================================================
Arguments =
	approach: mas
	batch_size: 100
	clipping: 10000
	datasets: ['mnist']
	eval_on_train: False
	exp_name: None
	fix_bn: False
	gpu: 2
	gridsearch_tasks: -1
	keep_existing_head: False
	last_layer_analysis: False
	log: ['disk']
	lr: 0.05
	lr_factor: 1.0
	lr_min: 0.0001
	lr_patience: 5
	momentum: 0.9
	multi_softmax: False
	nc_first_task: 2
	nepochs: 100
	network: resnet18
	no_cudnn_deterministic: False
	num_tasks: 5
	num_workers: 4
	pin_memory: False
	pretrained: False
	results_path: ../mnist_mas_result5t
	save_models: False
	seed: 10
	stop_at_task: 0
	use_valid_only: False
	warmup_lr_factor: 1.0
	warmup_nepochs: 0
	weight_decay: 0.0002
============================================================================================================
Approach arguments =
	alpha: 0.5
	fi_num_samples: -1
	lamb: 1
============================================================================================================
Exemplars dataset arguments =
	exemplar_selection: random
	num_exemplars: 0
	num_exemplars_per_class: 0
============================================================================================================
WARNING: ../mnist_mas_result5t/mnist_mas already exists!
[(0, 2), (1, 2), (2, 2), (3, 2), (4, 2)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  4.3s | Train: skip eval | Valid: time=  0.5s loss=0.035, TAw acc= 99.2% | *
| Epoch  61, time=  2.5s | Train: skip eval | Valid: time=  0.9s loss=0.009, TAw acc= 99.7% |
| Epoch  62, time=  2.6s | Train: skip eval | Valid: time=  0.9s loss=0.011, TAw acc= 99.7% | lr=5.0e-02
| Epoch  63, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.011, TAw acc= 99.8% |
| Epoch  64, time=  3.2s | Train: skip eval | Valid: time=  0.6s loss=0.013, TAw acc= 99.7% |
| Epoch  65, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.009, TAw acc= 99.8% |
| Epoch  66, time=  2.7s | Train: skip eval | Valid: time=  0.7s loss=0.009, TAw acc= 99.8% |
| Epoch  67, time=  2.6s | Train: skip eval | Valid: time=  0.7s loss=0.008, TAw acc= 99.8% | lr=5.0e-02
| Epoch  68, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.012, TAw acc= 99.7% |
| Epoch  69, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.014, TAw acc= 99.7% |
| Epoch  70, time=  2.5s | Train: skip eval | Valid: time=  1.6s loss=0.013, TAw acc= 99.7% |
| Epoch  71, time=  2.6s | Train: skip eval | Valid: time=  0.7s loss=0.011, TAw acc= 99.7% |
| Epoch  72, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.015, TAw acc= 99.7% | lr=5.0e-02
| Epoch  73, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=0.010, TAw acc= 99.7% |
| Epoch  74, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=0.012, TAw acc= 99.7% |
| Epoch  75, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.020, TAw acc= 99.5% |
| Epoch  76, time=  2.6s | Train: skip eval | Valid: time=  0.7s loss=0.021, TAw acc= 99.6% |
| Epoch  77, time=  2.8s | Train: skip eval | Valid: time=  0.9s loss=0.022, TAw acc= 99.7% | lr=5.0e-02
| Epoch  78, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.009, TAw acc= 99.7% |
| Epoch  79, time=  2.6s | Train: skip eval | Valid: time=  0.6s loss=0.029, TAw acc= 99.3% |
| Epoch  80, time=  2.7s | Train: skip eval | Valid: time=  0.8s loss=0.005, TAw acc= 99.7% |
| Epoch  81, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.020, TAw acc= 99.5% |
| Epoch  82, time=  2.7s | Train: skip eval | Valid: time=  0.8s loss=0.010, TAw acc= 99.7% | lr=5.0e-02
| Epoch  83, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.012, TAw acc= 99.7% |
| Epoch  84, time=  2.4s | Train: skip eval | Valid: time=  0.7s loss=0.010, TAw acc= 99.7% |
| Epoch  85, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.010, TAw acc= 99.7% |
| Epoch  86, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=0.008, TAw acc= 99.7% |
| Epoch  87, time=  2.5s | Train: skip eval | Valid: time=  1.6s loss=0.021, TAw acc= 99.6% | lr=5.0e-02
| Epoch  88, time=  2.4s | Train: skip eval | Valid: time=  0.6s loss=0.014, TAw acc= 99.7% |
| Epoch  89, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.012, TAw acc= 99.6% |
| Epoch  90, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.012, TAw acc= 99.5% |
| Epoch  91, time=  2.4s | Train: skip eval | Valid: time=  0.8s loss=0.012, TAw acc= 99.6% |
| Epoch  92, time=  2.5s | Train: skip eval | Valid: time=  0.6s loss=0.012, TAw acc= 99.6% | lr=5.0e-02
| Epoch  93, time=  2.6s | Train: skip eval | Valid: time=  0.7s loss=0.012, TAw acc= 99.5% |
| Epoch  94, time=  2.3s | Train: skip eval | Valid: time=  1.5s loss=0.015, TAw acc= 99.5% |
| Epoch  95, time=  2.6s | Train: skip eval | Valid: time=  0.6s loss=0.006, TAw acc= 99.7% |
| Epoch  96, time=  2.6s | Train: skip eval | Valid: time=  0.6s loss=0.036, TAw acc= 99.2% |
| Epoch  97, time=  2.5s | Train: skip eval | Valid: time=  0.8s loss=0.024, TAw acc= 99.5% | lr=5.0e-02
| Epoch  98, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.015, TAw acc= 99.5% |
| Epoch  99, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.010, TAw acc= 99.7% |
| Epoch 100, time=  2.5s | Train: skip eval | Valid: time=  0.7s loss=0.033, TAw acc= 99.2% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.005 | TAw acc= 99.8%, forg=  0.0%| TAg acc= 99.8%, forg=  0.0% <<<
Save at ../mnist_mas_result5t/mnist_mas
************************************************************************************************************
Task  1
************************************************************************************************************
| Epoch   1, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.340, TAw acc= 92.2% | *
| Epoch   2, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=0.111, TAw acc= 99.3% | *
| Epoch   3, time=  3.7s | Train: skip eval | Valid: time=  0.6s loss=0.088, TAw acc= 99.1% | *
| Epoch   4, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.076, TAw acc= 99.2% | *
| Epoch   5, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.065, TAw acc= 99.0% | *
| Epoch   6, time=  4.1s | Train: skip eval | Valid: time=  0.8s loss=0.054, TAw acc= 99.4% | *
| Epoch   7, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=0.062, TAw acc= 99.3% |
| Epoch   8, time=  3.3s | Train: skip eval | Valid: time=  0.8s loss=0.057, TAw acc= 99.3% |
| Epoch   9, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.058, TAw acc= 99.5% |
| Epoch  10, time=  3.4s | Train: skip eval | Valid: time=  0.9s loss=0.083, TAw acc= 99.3% |
| Epoch  11, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.053, TAw acc= 99.6% | *
| Epoch  12, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=0.057, TAw acc= 99.2% |
| Epoch  13, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.059, TAw acc= 99.0% |
| Epoch  14, time=  3.3s | Train: skip eval | Valid: time=  0.8s loss=0.066, TAw acc= 99.0% |
| Epoch  15, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.071, TAw acc= 99.3% |
| Epoch  16, time=  3.6s | Train: skip eval | Valid: time=  1.4s loss=0.078, TAw acc= 99.1% | lr=5.0e-02
| Epoch  17, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=0.163, TAw acc= 98.9% |
| Epoch  18, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=98.751, TAw acc= 52.2% |
| Epoch  19, time=  3.5s | Train: skip eval | Valid: time=  0.8s loss=5.960, TAw acc= 80.5% |
| Epoch  20, time=  3.2s | Train: skip eval | Valid: time=  0.7s loss=1.248, TAw acc= 98.3% |
| Epoch  21, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.832, TAw acc= 99.2% | lr=5.0e-02
| Epoch  22, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.074, TAw acc= 99.3% |
| Epoch  23, time=  3.5s | Train: skip eval | Valid: time=  0.8s loss=0.059, TAw acc= 99.3% |
| Epoch  24, time=  3.4s | Train: skip eval | Valid: time=  0.5s loss=0.097, TAw acc= 98.3% |
| Epoch  25, time=  4.0s | Train: skip eval | Valid: time=  0.8s loss=0.061, TAw acc= 99.6% |
| Epoch  26, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.068, TAw acc= 99.5% | lr=5.0e-02
| Epoch  27, time=  3.4s | Train: skip eval | Valid: time=  0.9s loss=28.281, TAw acc= 72.6% |
| Epoch  28, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.300, TAw acc= 98.8% |
| Epoch  29, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.258, TAw acc= 98.0% |
| Epoch  30, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.163, TAw acc= 99.3% |
| Epoch  31, time=  3.6s | Train: skip eval | Valid: time=  0.8s loss=0.140, TAw acc= 99.3% | lr=5.0e-02
| Epoch  32, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.065, TAw acc= 99.5% |
| Epoch  33, time=  4.3s | Train: skip eval | Valid: time=  0.9s loss=0.078, TAw acc= 99.5% |
| Epoch  34, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.131, TAw acc= 99.5% |
| Epoch  35, time=  3.3s | Train: skip eval | Valid: time=  0.9s loss=0.071, TAw acc= 99.3% |
| Epoch  36, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.087, TAw acc= 99.0% | lr=5.0e-02
| Epoch  37, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.076, TAw acc= 99.2% |
| Epoch  38, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.061, TAw acc= 99.1% |
| Epoch  39, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.064, TAw acc= 99.3% |
| Epoch  40, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.105, TAw acc= 99.1% |
| Epoch  41, time=  4.7s | Train: skip eval | Valid: time=  0.6s loss=0.130, TAw acc= 99.3% | lr=5.0e-02
| Epoch  42, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.053, TAw acc= 99.5% | *
| Epoch  43, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.679, TAw acc= 98.8% |
| Epoch  44, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.893, TAw acc= 75.3% |
| Epoch  45, time=  3.7s | Train: skip eval | Valid: time=  0.8s loss=2.817, TAw acc= 98.4% |
| Epoch  46, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=1.834, TAw acc= 97.1% |
| Epoch  47, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=1.255, TAw acc= 98.9% | lr=5.0e-02
| Epoch  48, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=0.058, TAw acc= 99.4% |
| Epoch  49, time=  4.5s | Train: skip eval | Valid: time=  0.8s loss=0.061, TAw acc= 99.3% |
| Epoch  50, time=  3.5s | Train: skip eval | Valid: time=  0.8s loss=28959.819, TAw acc= 52.2% |
| Epoch  51, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=32.982, TAw acc= 97.3% |
| Epoch  52, time=  3.4s | Train: skip eval | Valid: time=  0.8s loss=21.271, TAw acc= 98.1% | lr=5.0e-02
| Epoch  53, time=  3.6s | Train: skip eval | Valid: time=  0.6s loss=0.071, TAw acc= 99.4% |
| Epoch  54, time=  3.5s | Train: skip eval | Valid: time=  0.6s loss=0.067, TAw acc= 99.4% |
| Epoch  55, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.075, TAw acc= 98.9% |
| Epoch  56, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.070, TAw acc= 99.3% |
| Epoch  57, time=  4.0s | Train: skip eval | Valid: time=  0.6s loss=0.089, TAw acc= 99.4% | lr=5.0e-02
| Epoch  58, time=  3.3s | Train: skip eval | Valid: time=  0.8s loss=0.065, TAw acc= 99.0% |
| Epoch  59, time=  3.3s | Train: skip eval | Valid: time=  0.8s loss=0.075, TAw acc= 99.3% |
| Epoch  60, time=  3.4s | Train: skip eval | Valid: time=  0.8s loss=0.069, TAw acc= 99.3% |
| Epoch  61, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.066, TAw acc= 99.5% |
| Epoch  62, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.075, TAw acc= 99.2% | lr=5.0e-02
| Epoch  63, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.087, TAw acc= 98.7% |
| Epoch  64, time=  3.6s | Train: skip eval | Valid: time=  0.8s loss=0.056, TAw acc= 99.4% |
| Epoch  65, time=  4.5s | Train: skip eval | Valid: time=  0.8s loss=0.064, TAw acc= 99.2% |
| Epoch  66, time=  3.2s | Train: skip eval | Valid: time=  0.5s loss=0.129, TAw acc= 98.3% |
| Epoch  67, time=  3.5s | Train: skip eval | Valid: time=  0.8s loss=0.075, TAw acc= 99.0% | lr=5.0e-02
| Epoch  68, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.053, TAw acc= 99.5% | *
| Epoch  69, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.079, TAw acc= 98.4% |
| Epoch  70, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.069, TAw acc= 99.6% |
| Epoch  71, time=  3.6s | Train: skip eval | Valid: time=  1.0s loss=0.071, TAw acc= 99.1% |
| Epoch  72, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=38.809, TAw acc= 52.2% |
| Epoch  73, time=  4.4s | Train: skip eval | Valid: time=  0.6s loss=1.624, TAw acc= 98.9% | lr=5.0e-02
| Epoch  74, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.072, TAw acc= 99.2% |
| Epoch  75, time=  3.7s | Train: skip eval | Valid: time=  0.7s loss=314366.914, TAw acc= 52.2% |
| Epoch  76, time=  3.5s | Train: skip eval | Valid: time=  0.7s loss=43.194, TAw acc= 68.2% |
| Epoch  77, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=26.795, TAw acc= 98.1% |
| Epoch  78, time=  3.6s | Train: skip eval | Valid: time=  0.6s loss=18.328, TAw acc= 98.8% | lr=5.0e-02
| Epoch  79, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.072, TAw acc= 99.4% |
| Epoch  80, time=  3.1s | Train: skip eval | Valid: time=  0.7s loss=0.108, TAw acc= 98.1% |
| Epoch  81, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.065, TAw acc= 99.2% |
| Epoch  82, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=145.784, TAw acc= 52.2% |
| Epoch  83, time=  3.6s | Train: skip eval | Valid: time=  1.1s loss=2.364, TAw acc= 98.0% | lr=5.0e-02
| Epoch  84, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.062, TAw acc= 99.4% |
| Epoch  85, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.075, TAw acc= 99.5% |
| Epoch  86, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=0.059, TAw acc= 99.5% |
| Epoch  87, time=  3.3s | Train: skip eval | Valid: time=  0.9s loss=122.870, TAw acc= 52.2% |
| Epoch  88, time=  3.6s | Train: skip eval | Valid: time=  0.5s loss=34.087, TAw acc= 97.2% | lr=5.0e-02
| Epoch  89, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=0.075, TAw acc= 99.3% |
| Epoch  90, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=0.065, TAw acc= 99.5% |
| Epoch  91, time=  3.3s | Train: skip eval | Valid: time=  0.6s loss=40.470, TAw acc= 52.2% |
| Epoch  92, time=  4.1s | Train: skip eval | Valid: time=  0.7s loss=0.641, TAw acc= 99.3% |
| Epoch  93, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.459, TAw acc= 96.6% | lr=5.0e-02
| Epoch  94, time=  3.4s | Train: skip eval | Valid: time=  0.8s loss=0.064, TAw acc= 99.2% |
| Epoch  95, time=  3.6s | Train: skip eval | Valid: time=  0.8s loss=0.062, TAw acc= 99.5% |
| Epoch  96, time=  3.3s | Train: skip eval | Valid: time=  0.7s loss=0.064, TAw acc= 99.4% |
| Epoch  97, time=  3.5s | Train: skip eval | Valid: time=  0.8s loss=0.082, TAw acc= 99.1% |
| Epoch  98, time=  3.4s | Train: skip eval | Valid: time=  0.6s loss=2.447, TAw acc= 59.9% | lr=5.0e-02
| Epoch  99, time=  3.4s | Train: skip eval | Valid: time=  0.7s loss=0.317, TAw acc= 99.1% |
| Epoch 100, time=  3.3s | Train: skip eval | Valid: time=  0.8s loss=0.218, TAw acc= 99.4% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.217 | TAw acc= 94.3%, forg=  5.4%| TAg acc= 15.1%, forg= 84.7% <<<
>>> Test on task  1 : loss=0.014 | TAw acc= 99.7%, forg=  0.0%| TAg acc= 72.8%, forg=  0.0% <<<
Save at ../mnist_mas_result5t/mnist_mas
************************************************************************************************************
Task  2
************************************************************************************************************
| Epoch   1, time=  4.0s | Train: skip eval | Valid: time=  0.6s loss=0.223, TAw acc= 99.8% | *
| Epoch   2, time=  4.2s | Train: skip eval | Valid: time=  0.7s loss=0.045, TAw acc= 99.9% | *
| Epoch   3, time=  3.7s | Train: skip eval | Valid: time=  0.6s loss=0.031, TAw acc= 99.9% | *
| Epoch   4, time=  3.8s | Train: skip eval | Valid: time=  0.7s loss=0.161, TAw acc= 99.5% |
| Epoch   5, time=  3.8s | Train: skip eval | Valid: time=  0.7s loss=0.048, TAw acc= 99.6% |
| Epoch   6, time=  3.8s | Train: skip eval | Valid: time=  1.6s loss=0.050, TAw acc= 99.4% |
| Epoch   7, time=  3.8s | Train: skip eval | Valid: time=  0.7s loss=0.030, TAw acc= 99.8% | *
| Epoch   8, time=  3.9s | Train: skip eval | Valid: time=  0.7s loss=0.034, TAw acc= 99.8% |
| Epoch   9, time=  3.7s | Train: skip eval | Valid: time=  0.8s loss=0.026, TAw acc= 99.9% | *
| Epoch  10, time=  3.8s | Train: skip eval | Valid: time=  0.7s loss=1.264, TAw acc= 96.2% |
| Epoch  11, time=  3.7s | Train: skip eval | Valid: time=  0.9s loss=0.133, TAw acc=100.0% |
| Epoch  12, time=  3.8s | Train: skip eval | Valid: time=  0.7s loss=0.070, TAw acc= 99.7% |
| Epoch  13, time=  3.8s | Train: skip eval | Valid: time=  0.6s loss=0.075, TAw acc= 98.8% |
| Epoch  14, time=  3.9s | Train: skip eval | Valid: time=  0.7s loss=0.048, TAw acc= 99.6% | lr=5.0e-02
| Epoch  15, time=  3.8s | Train: skip eval | Valid: time=  0.7s loss=0.052, TAw acc= 99.1% |
| Epoch  16, time=  3.7s | Train: skip eval | Valid: time=  1.2s loss=0.024, TAw acc= 99.9% | *
| Epoch  17, time=  3.8s | Train: skip eval | Valid: time=  0.7s loss=0.171, TAw acc= 99.8% |
| Epoch  18, time=  3.7s | Train: skip eval | Valid: time=  0.7s loss=0.061, TAw acc= 99.8% |
| Epoch  19, time=  4.0s | Train: skip eval | Valid: time=  0.6s loss=0.048, TAw acc= 99.5% |
| Epoch  20, time=  3.6s | Train: skip eval | Valid: time=  0.7s loss=0.035, TAw acc= 99.8% |
